session_id,date,customer_id,utm_source,utm_medium,landing_page,product_viewed,added_to_cart,reached_checkout,purchase_completed,revenue,device_type,browser,country,city,new_vs_returning,session_duration_sec,pages_visited,abandonment_reason
1127,2025-03-17,CUST1127,Email,email,/,Yes,Yes,Yes,No,0,Mobile,Chrome,US,East Christopherton,New Visitor,177,2,Price Comparison
1128,2024-12-07,CUST1128,Pinterest,cpc,/about,Yes,Yes,Yes,Yes,366.3,Mobile,Chrome,AU,North Christopher,Returning,582,5,
1129,2025-05-28,CUST1129,Pinterest,social,/,Yes,No,No,No,0,Tablet,Safari,CA,Kristinahaven,New Visitor,582,7,Cart Not Initiated
1130,2024-11-13,CUST1130,Pinterest,referral,/collections,Yes,Yes,No,No,0,Tablet,Opera,UK,New Tiffanyland,Returning,105,11,Checkout Abandoned
1131,2024-08-08,CUST1131,Instagram,social,/,Yes,Yes,Yes,No,0,Desktop,Safari,FR,New Kathryn,Returning,197,9,Payment Failed
1132,2024-10-04,CUST1132,Pinterest,email,/products,Yes,Yes,Yes,Yes,365.71,Desktop,Chrome,CA,Mckinneymouth,Returning,242,2,
1133,2024-07-14,CUST1133,Organic Search,organic,/,Yes,Yes,Yes,Yes,379.8,Tablet,Safari,DE,Danielsland,New Visitor,268,15,
1134,2024-08-27,CUST1134,Instagram,email,/,Yes,Yes,Yes,No,0,Mobile,Edge,UK,East Ryanberg,Returning,400,6,High Shipping Cost
1135,2024-12-04,CUST1135,Email,referral,/,Yes,No,No,No,0,Mobile,Firefox,UK,Reedborough,Returning,170,5,Cart Not Initiated
1136,2024-08-30,CUST1136,Referral,cpc,/about,No,No,No,No,0,Desktop,Opera,BR,Tamarafurt,New Visitor,14,2,Bounced
1137,2024-12-30,CUST1137,Twitter,social,/products,Yes,Yes,Yes,No,0,Tablet,Edge,IN,Chavezport,Returning,187,7,High Shipping Cost
1138,2024-08-06,CUST1138,Email,email,/products,Yes,Yes,No,No,0,Desktop,Chrome,FR,Karenland,Returning,62,3,Checkout Abandoned
1139,2024-07-04,CUST1139,Twitter,email,/products,Yes,Yes,Yes,Yes,35.45,Tablet,Edge,DE,Olsonborough,Returning,588,12,
1140,2024-07-14,CUST1140,Organic Search,social,/products,Yes,No,No,No,0,Desktop,Opera,CA,New Michael,New Visitor,89,2,Cart Not Initiated
1141,2024-06-18,CUST1141,TikTok,referral,/,Yes,Yes,No,No,0,Desktop,Edge,AU,Lake Matthewberg,Returning,437,12,Checkout Abandoned
1142,2024-10-09,CUST1142,Referral,cpc,/,Yes,Yes,Yes,No,0,Tablet,Chrome,IN,Crawfordmouth,Returning,46,13,Complex Checkout
1143,2025-01-22,CUST1143,Pinterest,organic,/about,Yes,No,No,No,0,Tablet,Chrome,BR,Lake Teresaton,New Visitor,396,10,Cart Not Initiated
1144,2024-08-18,CUST1144,Instagram,organic,/,No,No,No,No,0,Mobile,Safari,MX,Wilkinsshire,New Visitor,7,1,Bounced
1145,2024-09-20,CUST1145,Organic Search,cpc,/sale,Yes,Yes,Yes,Yes,344.27,Mobile,Edge,FR,Conniebury,New Visitor,96,10,
1146,2025-01-15,CUST1146,Google Ads,social,/about,Yes,Yes,Yes,Yes,349.86,Desktop,Safari,DE,New Alanburgh,Returning,237,15,
1147,2025-06-15,CUST1147,Organic Search,organic,/sale,Yes,Yes,No,No,0,Desktop,Safari,AU,Youngton,Returning,277,2,Checkout Abandoned
1148,2025-03-30,CUST1148,Google Ads,organic,/collections,Yes,Yes,Yes,No,0,Mobile,Opera,IN,Andrewsview,Returning,365,11,Account Required
1149,2025-04-26,CUST1149,Referral,organic,/sale,Yes,Yes,No,No,0,Mobile,Chrome,CA,New Mariahaven,New Visitor,544,7,Checkout Abandoned
1150,2024-08-27,CUST1150,Pinterest,social,/sale,Yes,No,No,No,0,Mobile,Safari,FR,North Victoriamouth,Returning,383,6,Cart Not Initiated
1151,2025-02-20,CUST1151,Direct,referral,/products,Yes,Yes,Yes,Yes,485.07,Mobile,Opera,MX,East Kevin,Returning,123,3,
1152,2025-04-18,CUST1152,Facebook Ads,organic,/products,Yes,Yes,No,No,0,Tablet,Safari,MX,South Elizabethshire,New Visitor,221,9,Checkout Abandoned
1153,2024-12-17,CUST1153,TikTok,referral,/sale,Yes,Yes,Yes,No,0,Tablet,Opera,JP,Christopherberg,Returning,526,2,High Shipping Cost
1154,2025-02-22,CUST1154,Facebook Ads,email,/products,No,No,No,No,0,Tablet,Chrome,IN,Timothyhaven,Returning,18,2,Bounced
1155,2024-10-18,CUST1155,Organic Search,referral,/,Yes,Yes,Yes,No,0,Tablet,Opera,FR,South Jonathan,Returning,34,8,Account Required
1156,2025-05-19,CUST1156,Google Ads,email,/collections,Yes,Yes,Yes,Yes,233.78,Tablet,Edge,AU,Wesleyside,Returning,21,2,
1157,2024-10-06,CUST1157,TikTok,social,/products,Yes,No,No,No,0,Desktop,Opera,CA,Port Ashleyberg,Returning,545,2,Cart Not Initiated
1158,2025-05-18,CUST1158,Referral,email,/collections,Yes,Yes,Yes,No,0,Tablet,Edge,AU,New Stevenfurt,New Visitor,53,11,Account Required
1159,2025-05-06,CUST1159,Instagram,referral,/sale,Yes,Yes,No,No,0,Desktop,Chrome,FR,Allentown,Returning,459,10,Checkout Abandoned
1160,2024-11-26,CUST1160,Instagram,email,/sale,Yes,Yes,No,No,0,Tablet,Firefox,BR,Robertland,Returning,265,7,Checkout Abandoned
1161,2024-12-21,CUST1161,Pinterest,cpc,/sale,No,No,No,No,0,Mobile,Edge,JP,Justinburgh,Returning,3,3,Bounced
1162,2024-11-17,CUST1162,Direct,cpc,/collections,Yes,No,No,No,0,Mobile,Opera,CA,Port Alyssamouth,New Visitor,220,2,Cart Not Initiated
1163,2025-01-27,CUST1163,Direct,referral,/products,Yes,Yes,Yes,Yes,39.82,Mobile,Opera,JP,Nguyenstad,New Visitor,70,13,
1164,2025-02-20,CUST1164,Organic Search,organic,/,Yes,Yes,Yes,Yes,347.41,Mobile,Safari,BR,Solisfurt,Returning,558,11,
1165,2024-10-23,CUST1165,Instagram,email,/,Yes,Yes,No,No,0,Mobile,Firefox,BR,West Latashaburgh,Returning,403,15,Checkout Abandoned
1166,2025-05-21,CUST1166,Google Ads,cpc,/,No,No,No,No,0,Mobile,Edge,UK,Graceview,Returning,3,2,Bounced
1167,2025-06-28,CUST1167,Direct,social,/collections,Yes,No,No,No,0,Desktop,Opera,CA,Dakotatown,New Visitor,172,15,Cart Not Initiated
1168,2025-01-23,CUST1168,Referral,cpc,/products,Yes,No,No,No,0,Tablet,Opera,IN,North Lisa,Returning,532,9,Cart Not Initiated
1169,2024-09-18,CUST1169,Twitter,organic,/,Yes,Yes,Yes,No,0,Tablet,Firefox,DE,Lake Jenniferfurt,Returning,54,13,Price Comparison
1170,2025-03-10,CUST1170,Direct,organic,/,Yes,No,No,No,0,Tablet,Safari,JP,Briggsview,New Visitor,134,2,Cart Not Initiated
1171,2024-09-23,CUST1171,Referral,referral,/sale,Yes,Yes,Yes,No,0,Desktop,Opera,IN,Port Shaun,Returning,327,11,Complex Checkout
1172,2025-06-06,CUST1172,Facebook Ads,organic,/about,Yes,Yes,Yes,No,0,Desktop,Safari,FR,Douglasbury,New Visitor,301,2,Payment Failed
1173,2024-10-01,CUST1173,TikTok,email,/about,Yes,Yes,Yes,No,0,Tablet,Firefox,UK,West Ronald,Returning,255,7,Account Required
1174,2025-01-10,CUST1174,Direct,email,/sale,Yes,Yes,No,No,0,Desktop,Firefox,DE,Cohenport,Returning,565,2,Checkout Abandoned
1175,2025-01-05,CUST1175,Direct,referral,/collections,No,No,No,No,0,Tablet,Chrome,FR,Lake Tyler,Returning,21,3,Bounced
1176,2025-05-09,CUST1176,Referral,email,/products,Yes,Yes,Yes,No,0,Desktop,Chrome,MX,North Ericmouth,New Visitor,328,15,Complex Checkout
1177,2024-06-04,CUST1177,Direct,email,/sale,Yes,No,No,No,0,Mobile,Firefox,IN,Michaelmouth,Returning,453,11,Cart Not Initiated
1178,2024-06-30,CUST1178,Direct,referral,/collections,Yes,Yes,Yes,No,0,Tablet,Firefox,BR,Pollardborough,Returning,199,4,Payment Failed
1179,2025-05-11,CUST1179,Twitter,organic,/,Yes,Yes,Yes,Yes,482.27,Mobile,Chrome,UK,West Emilyton,Returning,159,6,
1180,2024-10-10,CUST1180,Organic Search,cpc,/sale,No,No,No,No,0,Tablet,Chrome,UK,South Austin,Returning,15,3,Bounced
1181,2024-08-17,CUST1181,Facebook Ads,cpc,/products,Yes,Yes,Yes,No,0,Tablet,Safari,BR,Jaredland,Returning,545,7,Payment Failed
1182,2024-06-11,CUST1182,Direct,email,/,Yes,Yes,No,No,0,Tablet,Chrome,FR,Bergerview,New Visitor,600,9,Checkout Abandoned
1183,2025-01-17,CUST1183,Facebook Ads,cpc,/sale,Yes,Yes,No,No,0,Desktop,Edge,UK,Julianshire,Returning,281,3,Checkout Abandoned
1184,2024-09-08,CUST1184,Google Ads,organic,/about,Yes,Yes,Yes,Yes,428.57,Desktop,Firefox,UK,New Cody,Returning,96,13,
1185,2024-10-25,CUST1185,Referral,social,/about,Yes,No,No,No,0,Desktop,Chrome,US,Kevinville,New Visitor,584,7,Cart Not Initiated
1186,2025-05-15,CUST1186,TikTok,social,/sale,Yes,Yes,Yes,No,0,Tablet,Opera,US,Wendyview,Returning,180,14,Payment Failed
1187,2025-05-24,CUST1187,Instagram,email,/collections,Yes,Yes,Yes,Yes,70.19,Tablet,Firefox,AU,Sotofurt,New Visitor,594,14,
1188,2024-07-10,CUST1188,Organic Search,social,/sale,Yes,Yes,No,No,0,Mobile,Firefox,MX,Hollyside,Returning,72,11,Checkout Abandoned
1189,2025-03-04,CUST1189,Organic Search,referral,/about,Yes,Yes,No,No,0,Desktop,Safari,IN,Jillberg,New Visitor,241,9,Checkout Abandoned
1190,2024-06-23,CUST1190,Twitter,cpc,/products,No,No,No,No,0,Mobile,Opera,BR,West Adamtown,Returning,24,2,Bounced
1191,2025-04-16,CUST1191,Pinterest,social,/about,Yes,No,No,No,0,Desktop,Opera,BR,Francostad,Returning,381,3,Cart Not Initiated
1192,2024-12-12,CUST1192,Organic Search,referral,/about,Yes,Yes,No,No,0,Tablet,Edge,US,Port Amanda,Returning,92,11,Checkout Abandoned
1193,2025-05-23,CUST1193,Pinterest,cpc,/,Yes,Yes,Yes,Yes,494.86,Mobile,Edge,IN,New Noahburgh,Returning,222,13,
1194,2024-06-10,CUST1194,Pinterest,cpc,/products,Yes,Yes,Yes,Yes,139.37,Tablet,Chrome,IN,West Rachelmouth,Returning,28,9,
1195,2024-11-14,CUST1195,Twitter,referral,/sale,Yes,No,No,No,0,Mobile,Firefox,FR,Castrotown,Returning,535,2,Cart Not Initiated
1196,2025-03-06,CUST1196,Instagram,organic,/about,Yes,Yes,Yes,Yes,96.2,Tablet,Edge,IN,Tonyashire,Returning,136,12,
1197,2024-08-03,CUST1197,Google Ads,social,/collections,Yes,Yes,No,No,0,Tablet,Edge,FR,East Michaelland,New Visitor,485,10,Checkout Abandoned
1198,2024-10-06,CUST1198,Google Ads,cpc,/products,Yes,Yes,Yes,Yes,490.84,Mobile,Safari,IN,South Donna,Returning,214,14,
1199,2025-01-04,CUST1199,Twitter,email,/sale,Yes,No,No,No,0,Mobile,Edge,IN,West Jaimemouth,New Visitor,394,2,Cart Not Initiated
1200,2024-10-18,CUST1200,Organic Search,email,/products,No,No,No,No,0,Tablet,Chrome,IN,Kerrtown,Returning,10,2,Bounced
1201,2024-09-16,CUST1201,Referral,organic,/,Yes,No,No,No,0,Tablet,Firefox,FR,Mendozamouth,Returning,115,12,Cart Not Initiated
1202,2024-11-28,CUST1202,Pinterest,email,/products,Yes,Yes,No,No,0,Mobile,Chrome,AU,Hawkinsview,Returning,443,2,Checkout Abandoned
1203,2024-10-10,CUST1203,Organic Search,email,/products,Yes,Yes,No,No,0,Tablet,Safari,BR,Anthonytown,Returning,487,7,Checkout Abandoned
1204,2025-06-13,CUST1204,Organic Search,cpc,/,Yes,Yes,No,No,0,Tablet,Opera,BR,East Jonathanborough,Returning,258,4,Checkout Abandoned
1205,2024-12-14,CUST1205,TikTok,cpc,/about,Yes,No,No,No,0,Mobile,Opera,FR,East Jennifer,Returning,337,2,Cart Not Initiated
1206,2024-11-21,CUST1206,Google Ads,referral,/about,Yes,Yes,Yes,No,0,Mobile,Firefox,JP,Isaacchester,New Visitor,407,12,Account Required
1207,2024-12-01,CUST1207,TikTok,referral,/,Yes,No,No,No,0,Mobile,Edge,US,North Jill,New Visitor,185,4,Cart Not Initiated
1208,2025-02-20,CUST1208,Twitter,email,/,Yes,Yes,Yes,Yes,482.06,Tablet,Opera,US,Larrymouth,Returning,134,12,
1209,2025-04-29,CUST1209,Twitter,email,/,Yes,Yes,Yes,Yes,129.52,Tablet,Firefox,IN,Aaronville,New Visitor,143,12,
1210,2024-12-24,CUST1210,Instagram,organic,/products,Yes,Yes,Yes,No,0,Desktop,Chrome,AU,Suttonstad,New Visitor,183,6,Payment Failed
1211,2025-06-05,CUST1211,Referral,social,/sale,Yes,Yes,No,No,0,Tablet,Firefox,FR,Port Jeffchester,New Visitor,41,13,Checkout Abandoned
1212,2024-07-10,CUST1212,Twitter,email,/collections,Yes,Yes,No,No,0,Tablet,Firefox,IN,East Robert,Returning,502,6,Checkout Abandoned
1213,2025-04-29,CUST1213,Pinterest,email,/products,Yes,No,No,No,0,Mobile,Firefox,JP,North Julia,New Visitor,464,12,Cart Not Initiated
1214,2024-10-20,CUST1214,Pinterest,referral,/,Yes,Yes,Yes,Yes,156.06,Tablet,Opera,UK,New Dylan,Returning,96,12,
1215,2024-08-10,CUST1215,Referral,referral,/,Yes,Yes,No,No,0,Mobile,Firefox,MX,Port Shelby,New Visitor,437,12,Checkout Abandoned
1216,2025-04-24,CUST1216,Organic Search,cpc,/,Yes,Yes,Yes,Yes,168.34,Tablet,Chrome,FR,Johnland,New Visitor,562,7,
1217,2024-08-20,CUST1217,Referral,organic,/collections,Yes,Yes,Yes,No,0,Mobile,Opera,CA,Crystalland,Returning,525,8,High Shipping Cost
1218,2025-05-06,CUST1218,Organic Search,cpc,/products,Yes,No,No,No,0,Tablet,Firefox,FR,East Shanefurt,New Visitor,405,9,Cart Not Initiated
1219,2025-06-22,CUST1219,Instagram,cpc,/,Yes,No,No,No,0,Tablet,Chrome,FR,West Stevebury,Returning,15,4,Cart Not Initiated
1220,2025-04-06,CUST1220,Pinterest,email,/about,Yes,Yes,No,No,0,Mobile,Edge,CA,Davidbury,New Visitor,425,15,Checkout Abandoned
1221,2025-02-11,CUST1221,Google Ads,referral,/,No,No,No,No,0,Desktop,Firefox,FR,Shawbury,Returning,5,3,Bounced
1222,2024-07-22,CUST1222,Referral,cpc,/collections,Yes,Yes,No,No,0,Mobile,Safari,US,Anthonymouth,Returning,338,13,Checkout Abandoned
1223,2024-08-08,CUST1223,Instagram,organic,/,Yes,Yes,Yes,Yes,280.67,Tablet,Opera,DE,Jasonstad,Returning,559,10,
1224,2024-08-14,CUST1224,TikTok,social,/collections,Yes,Yes,Yes,Yes,122.71,Mobile,Safari,AU,Erinstad,Returning,34,13,
1225,2025-03-28,CUST1225,Pinterest,social,/products,No,No,No,No,0,Tablet,Opera,BR,Liburgh,New Visitor,7,2,Bounced
1226,2025-04-17,CUST1226,Facebook Ads,organic,/sale,Yes,Yes,Yes,No,0,Desktop,Chrome,BR,Wrightburgh,Returning,292,4,Slow Loading
1227,2024-09-26,CUST1227,Pinterest,cpc,/collections,No,No,No,No,0,Desktop,Firefox,BR,South Brian,Returning,18,3,Bounced
1228,2025-03-02,CUST1228,Direct,organic,/collections,Yes,Yes,No,No,0,Tablet,Chrome,JP,Lake Tiffany,Returning,56,6,Checkout Abandoned
1229,2024-12-17,CUST1229,Email,referral,/sale,No,No,No,No,0,Mobile,Chrome,FR,Burkeville,Returning,5,3,Bounced
1230,2025-02-22,CUST1230,Pinterest,email,/collections,Yes,No,No,No,0,Mobile,Firefox,CA,Lake Meredith,Returning,237,15,Cart Not Initiated
1231,2025-06-26,CUST1231,Organic Search,cpc,/sale,No,No,No,No,0,Mobile,Edge,FR,Gracefurt,Returning,4,3,Bounced
1232,2025-04-03,CUST1232,TikTok,cpc,/,Yes,Yes,No,No,0,Tablet,Chrome,FR,Mariaborough,Returning,284,10,Checkout Abandoned
1233,2025-03-26,CUST1233,Organic Search,email,/about,Yes,No,No,No,0,Desktop,Opera,DE,West Codyborough,Returning,79,15,Cart Not Initiated
1234,2025-01-10,CUST1234,Facebook Ads,cpc,/,Yes,Yes,No,No,0,Tablet,Opera,UK,Blairville,New Visitor,424,10,Checkout Abandoned
1235,2024-08-14,CUST1235,TikTok,email,/sale,Yes,No,No,No,0,Mobile,Opera,UK,Gibsonbury,Returning,390,4,Cart Not Initiated
1236,2025-04-24,CUST1236,Email,email,/sale,Yes,Yes,No,No,0,Mobile,Chrome,CA,South Julianton,New Visitor,353,12,Checkout Abandoned
1237,2024-11-27,CUST1237,Facebook Ads,email,/about,Yes,No,No,No,0,Desktop,Edge,JP,Davidfurt,New Visitor,519,11,Cart Not Initiated
1238,2024-12-24,CUST1238,Twitter,cpc,/about,No,No,No,No,0,Tablet,Opera,US,New James,Returning,10,3,Bounced
1239,2024-07-18,CUST1239,Twitter,organic,/about,No,No,No,No,0,Mobile,Chrome,MX,Anntown,New Visitor,6,1,Bounced
1240,2024-11-19,CUST1240,Google Ads,social,/products,Yes,No,No,No,0,Tablet,Edge,JP,South Heiditown,Returning,146,4,Cart Not Initiated
1241,2025-04-05,CUST1241,Pinterest,referral,/about,Yes,Yes,Yes,No,0,Tablet,Edge,AU,Amberland,Returning,592,5,Slow Loading
1242,2024-11-05,CUST1242,Facebook Ads,referral,/products,Yes,Yes,No,No,0,Desktop,Firefox,JP,West John,Returning,297,8,Checkout Abandoned
1243,2024-09-15,CUST1243,Referral,social,/products,Yes,Yes,Yes,Yes,232.1,Mobile,Opera,FR,New Robert,Returning,118,12,
1244,2024-10-13,CUST1244,Facebook Ads,referral,/collections,Yes,No,No,No,0,Tablet,Opera,BR,Debbiefort,Returning,149,14,Cart Not Initiated
1245,2025-03-28,CUST1245,Twitter,email,/about,Yes,Yes,No,No,0,Tablet,Opera,MX,West Laura,Returning,404,9,Checkout Abandoned
1246,2025-02-28,CUST1246,Direct,referral,/products,Yes,Yes,No,No,0,Mobile,Chrome,JP,Lake Kelsey,Returning,109,3,Checkout Abandoned
1247,2024-06-30,CUST1247,Direct,organic,/products,No,No,No,No,0,Mobile,Chrome,AU,South Nicole,New Visitor,15,3,Bounced
1248,2025-03-13,CUST1248,Direct,referral,/sale,Yes,Yes,No,No,0,Tablet,Firefox,DE,Sarahmouth,Returning,279,5,Checkout Abandoned
1249,2024-10-12,CUST1249,Facebook Ads,email,/about,Yes,No,No,No,0,Desktop,Chrome,DE,Maldonadoberg,Returning,400,3,Cart Not Initiated
1250,2024-10-30,CUST1250,Instagram,social,/about,No,No,No,No,0,Tablet,Chrome,DE,Sharonhaven,Returning,9,2,Bounced
1251,2025-05-05,CUST1251,TikTok,email,/about,Yes,Yes,No,No,0,Tablet,Opera,CA,New Gregorymouth,Returning,407,10,Checkout Abandoned
1252,2025-01-24,CUST1252,Google Ads,cpc,/,No,No,No,No,0,Mobile,Edge,MX,Lake Robertburgh,Returning,10,2,Bounced
1253,2024-10-18,CUST1253,Instagram,organic,/sale,Yes,No,No,No,0,Mobile,Firefox,DE,East Austinburgh,Returning,362,14,Cart Not Initiated
1254,2025-04-28,CUST1254,Email,social,/,Yes,Yes,No,No,0,Mobile,Edge,DE,Mikeshire,Returning,358,10,Checkout Abandoned
1255,2024-07-14,CUST1255,Referral,cpc,/products,Yes,Yes,Yes,Yes,375.39,Tablet,Edge,CA,South Christopherport,Returning,467,4,
1256,2024-06-25,CUST1256,Referral,referral,/products,Yes,No,No,No,0,Mobile,Chrome,AU,Montoyaburgh,Returning,520,8,Cart Not Initiated
1257,2025-02-17,CUST1257,Pinterest,social,/,Yes,Yes,No,No,0,Mobile,Firefox,FR,Susanmouth,Returning,382,13,Checkout Abandoned
1258,2024-10-21,CUST1258,Instagram,organic,/about,No,No,No,No,0,Desktop,Safari,CA,New Nancymouth,New Visitor,19,1,Bounced
1259,2024-07-22,CUST1259,Referral,cpc,/,No,No,No,No,0,Tablet,Opera,AU,Matthewside,Returning,16,1,Bounced
1260,2024-12-01,CUST1260,TikTok,cpc,/about,Yes,Yes,Yes,No,0,Tablet,Safari,DE,Masonmouth,Returning,122,11,High Shipping Cost
1261,2024-08-02,CUST1261,Facebook Ads,cpc,/collections,Yes,Yes,Yes,Yes,263.35,Desktop,Safari,IN,Johnsonstad,Returning,409,3,
1262,2024-08-22,CUST1262,Twitter,cpc,/products,Yes,No,No,No,0,Tablet,Edge,AU,Goodmanview,Returning,258,5,Cart Not Initiated
1263,2024-11-02,CUST1263,Pinterest,email,/sale,Yes,Yes,No,No,0,Desktop,Firefox,US,New Edwinfort,Returning,241,5,Checkout Abandoned
1264,2024-10-22,CUST1264,Organic Search,cpc,/collections,Yes,Yes,No,No,0,Desktop,Chrome,UK,Thomashaven,Returning,115,14,Checkout Abandoned
1265,2024-09-05,CUST1265,Organic Search,organic,/sale,Yes,Yes,Yes,Yes,444.35,Mobile,Edge,DE,Caseyview,Returning,184,14,
1266,2024-11-07,CUST1266,Email,email,/about,No,No,No,No,0,Desktop,Edge,IN,Stephenshire,Returning,20,1,Bounced
1267,2025-02-25,CUST1267,Pinterest,social,/collections,Yes,Yes,No,No,0,Desktop,Opera,MX,South Corey,Returning,103,8,Checkout Abandoned
1268,2025-06-18,CUST1268,Email,email,/products,No,No,No,No,0,Desktop,Safari,CA,Davidstad,New Visitor,12,2,Bounced
1269,2025-05-31,CUST1269,Direct,email,/collections,Yes,Yes,Yes,Yes,68.47,Mobile,Firefox,IN,New Keithchester,Returning,387,15,
1270,2024-09-13,CUST1270,Twitter,organic,/collections,Yes,No,No,No,0,Mobile,Safari,JP,Port Sueton,New Visitor,336,2,Cart Not Initiated
1271,2024-06-21,CUST1271,Organic Search,social,/about,No,No,No,No,0,Tablet,Edge,DE,Riceton,Returning,19,3,Bounced
1272,2025-04-01,CUST1272,Facebook Ads,email,/,Yes,No,No,No,0,Tablet,Safari,FR,Port Emilyton,Returning,129,12,Cart Not Initiated
1273,2025-04-13,CUST1273,Direct,email,/about,Yes,Yes,Yes,Yes,57.05,Mobile,Opera,BR,West Chloe,Returning,253,8,
1274,2025-02-11,CUST1274,TikTok,cpc,/,No,No,No,No,0,Mobile,Firefox,US,Port Juliatown,Returning,20,1,Bounced
1275,2025-04-01,CUST1275,Google Ads,social,/about,Yes,Yes,No,No,0,Mobile,Firefox,CA,Jimmyshire,Returning,541,15,Checkout Abandoned
1276,2025-05-29,CUST1276,Direct,social,/about,No,No,No,No,0,Desktop,Edge,CA,Kellybury,Returning,26,2,Bounced
1277,2025-05-15,CUST1277,Google Ads,social,/,Yes,Yes,Yes,Yes,189.62,Mobile,Chrome,US,South Margaretfurt,New Visitor,572,3,
1278,2025-01-24,CUST1278,Instagram,cpc,/,Yes,Yes,Yes,No,0,Desktop,Safari,JP,West Courtney,Returning,519,9,Slow Loading
1279,2024-09-29,CUST1279,Twitter,cpc,/sale,Yes,No,No,No,0,Mobile,Edge,CA,West Dianemouth,Returning,527,13,Cart Not Initiated
1280,2024-08-01,CUST1280,Pinterest,referral,/about,Yes,No,No,No,0,Tablet,Safari,DE,South Anthonystad,New Visitor,109,10,Cart Not Initiated
1281,2025-06-27,CUST1281,Email,organic,/about,Yes,Yes,Yes,No,0,Mobile,Opera,BR,North Courtney,New Visitor,553,4,Complex Checkout
1282,2024-10-18,CUST1282,Google Ads,organic,/sale,No,No,No,No,0,Tablet,Chrome,JP,Angelaville,Returning,13,2,Bounced
1283,2025-01-28,CUST1283,Facebook Ads,email,/,Yes,No,No,No,0,Mobile,Edge,AU,East David,New Visitor,11,7,Cart Not Initiated
1284,2024-06-12,CUST1284,Referral,social,/about,Yes,Yes,Yes,No,0,Tablet,Safari,UK,Cheryltown,Returning,529,10,Payment Failed
1285,2025-03-09,CUST1285,Organic Search,referral,/about,Yes,Yes,Yes,Yes,238.28,Mobile,Edge,AU,East Charles,Returning,506,14,
1286,2025-03-15,CUST1286,TikTok,referral,/products,Yes,Yes,Yes,No,0,Tablet,Edge,CA,Morrowfort,Returning,117,6,Payment Failed
1287,2024-08-29,CUST1287,Referral,cpc,/sale,Yes,Yes,No,No,0,Desktop,Opera,US,Wilkinsonville,New Visitor,126,4,Checkout Abandoned
1288,2024-07-27,CUST1288,Referral,referral,/,Yes,Yes,No,No,0,Desktop,Safari,BR,Kathleenport,Returning,420,15,Checkout Abandoned
1289,2024-12-18,CUST1289,Google Ads,referral,/collections,Yes,Yes,Yes,Yes,243.73,Mobile,Chrome,IN,Alexanderfurt,Returning,89,6,
1290,2024-11-06,CUST1290,Google Ads,cpc,/products,Yes,Yes,No,No,0,Tablet,Opera,IN,Meyermouth,Returning,535,11,Checkout Abandoned
1291,2024-12-18,CUST1291,Direct,email,/about,Yes,Yes,No,No,0,Mobile,Chrome,JP,Donaldsonberg,Returning,541,13,Checkout Abandoned
1292,2024-11-05,CUST1292,Direct,cpc,/,Yes,Yes,Yes,Yes,449.01,Tablet,Firefox,DE,West Dennis,Returning,555,3,
1293,2025-03-31,CUST1293,Organic Search,social,/products,Yes,Yes,Yes,Yes,53.91,Desktop,Safari,FR,Lake Rodney,Returning,241,8,
1294,2025-01-01,CUST1294,Facebook Ads,referral,/about,Yes,No,No,No,0,Mobile,Safari,DE,Danielview,New Visitor,573,13,Cart Not Initiated
1295,2024-08-15,CUST1295,Email,organic,/,No,No,No,No,0,Mobile,Safari,UK,Jimenezbury,Returning,4,1,Bounced
1296,2025-03-10,CUST1296,Twitter,referral,/sale,Yes,Yes,No,No,0,Tablet,Firefox,CA,West Thomaston,Returning,350,14,Checkout Abandoned
1297,2024-06-18,CUST1297,Direct,organic,/collections,Yes,No,No,No,0,Tablet,Edge,US,East Noah,New Visitor,269,10,Cart Not Initiated
1298,2025-03-10,CUST1298,Facebook Ads,email,/,Yes,Yes,Yes,Yes,94.23,Mobile,Edge,IN,Codyville,Returning,96,13,
1299,2025-02-16,CUST1299,Facebook Ads,cpc,/collections,Yes,Yes,Yes,Yes,406.31,Mobile,Edge,JP,Christensenfort,Returning,253,5,
1300,2024-11-08,CUST1300,Organic Search,cpc,/products,No,No,No,No,0,Tablet,Chrome,US,South Mary,Returning,13,3,Bounced
1301,2024-08-15,CUST1301,Pinterest,cpc,/products,Yes,Yes,No,No,0,Tablet,Opera,FR,Port Kyleland,Returning,342,5,Checkout Abandoned
1302,2024-07-06,CUST1302,Email,referral,/products,Yes,Yes,Yes,No,0,Desktop,Edge,MX,West Williamside,New Visitor,522,9,No Reason
1303,2025-05-28,CUST1303,Referral,organic,/products,Yes,No,No,No,0,Tablet,Edge,MX,West Jason,Returning,369,9,Cart Not Initiated
1304,2024-06-25,CUST1304,Email,cpc,/collections,Yes,No,No,No,0,Tablet,Chrome,IN,Lisaside,Returning,182,6,Cart Not Initiated
1305,2025-05-27,CUST1305,TikTok,cpc,/products,Yes,Yes,Yes,Yes,274.04,Tablet,Edge,UK,Dianashire,Returning,439,10,
1306,2025-02-22,CUST1306,TikTok,referral,/collections,No,No,No,No,0,Desktop,Opera,CA,Patelfort,Returning,4,2,Bounced
1307,2025-01-18,CUST1307,Direct,social,/,No,No,No,No,0,Tablet,Chrome,AU,Robertsburgh,New Visitor,18,1,Bounced
1308,2025-06-03,CUST1308,Referral,social,/,Yes,No,No,No,0,Desktop,Chrome,FR,Ballview,Returning,525,7,Cart Not Initiated
