order_id,order_date,order_time,pizza_id,pizza_name,pizza_category,pizza_size,quantity,unit_price,total_price,ingredients,pizza_type
1591,2024-12-18,16:28:33,PIZ1591,Chicken Pesto,Chicken,Medium,5,20.99,104.95,"Cheese, Sauce, Toppings",Non-Veg
1592,2025-02-13,15:15:43,PIZ1592,Vegetarian Supreme,Supreme,Medium,1,23.16,23.16,"Cheese, Sauce, Toppings",Vegetarian
1593,2024-03-08,19:56:49,PIZ1593,Classic Pepperoni,Classic,Large,4,16.54,66.16,"Cheese, Sauce, Toppings",Non-Veg
1594,2025-02-02,12:31:24,PIZ1594,Spicy Italian,Supreme,Medium,4,24.43,97.72,"Cheese, Sauce, Toppings",Non-Veg
1595,2025-01-17,18:37:07,PIZ1595,Chicken Supreme,Chicken,Large,1,15.01,15.01,"Cheese, Sauce, Toppings",Non-Veg
1596,2024-04-26,10:21:44,PIZ1596,Truffle Mushroom,Supreme,Small,3,11.18,33.54,"Cheese, Sauce, Toppings",Non-Veg
1597,2024-04-23,19:51:16,PIZ1597,Chicken Supreme,Chicken,Large,5,22.15,110.75,"Cheese, Sauce, Toppings",Non-Veg
1598,2024-02-13,12:36:35,PIZ1598,Paneer Tikka,Veggie Special,Medium,3,15.46,46.38,"Cheese, Sauce, Toppings",Vegetarian
1599,2024-07-30,18:59:25,PIZ1599,Four Cheese,Cheese,Small,1,15.42,15.42,"Cheese, Sauce, Toppings",Vegetarian
1600,2024-01-11,11:31:02,PIZ1600,Pepperoni Feast,Classic,Large,4,23.91,95.64,"Cheese, Sauce, Toppings",Vegetarian
1601,2024-03-07,12:56:35,PIZ1601,Truffle Mushroom,Supreme,Small,1,12.41,12.41,"Cheese, Sauce, Toppings",Vegetarian
1602,2024-01-27,16:02:08,PIZ1602,Four Cheese,Cheese,Small,2,20.48,40.96,"Cheese, Sauce, Toppings",Vegetarian
1603,2024-11-13,11:35:59,PIZ1603,Classic Pepperoni,Classic,Large,5,20.41,102.05,"Cheese, Sauce, Toppings",Vegetarian
1604,2025-02-24,18:49:57,PIZ1604,Chicken Pesto,Chicken,Medium,1,11.47,11.47,"Cheese, Sauce, Toppings",Non-Veg
1605,2025-01-22,22:56:55,PIZ1605,Vegetarian Supreme,Supreme,Medium,1,14.37,14.37,"Cheese, Sauce, Toppings",Vegetarian
1606,2024-12-04,12:45:29,PIZ1606,Chicken Pesto,Chicken,Medium,2,13.68,27.36,"Cheese, Sauce, Toppings",Non-Veg
1607,2024-01-09,12:12:55,PIZ1607,Mushroom & Olive,Vegetarian,Small,3,10.79,32.37,"Cheese, Sauce, Toppings",Vegetarian
1608,2025-04-27,12:19:58,PIZ1608,The Meatlovers,Supreme,Large,1,16.17,16.17,"Cheese, Sauce, Toppings",Vegetarian
1609,2024-01-12,10:40:35,PIZ1609,Cajun Chicken,Chicken,Large,2,23.82,47.64,"Cheese, Sauce, Toppings",Non-Veg
1610,2024-01-07,11:51:27,PIZ1610,Classic Pepperoni,Classic,Large,1,13.11,13.11,"Cheese, Sauce, Toppings",Vegetarian
1611,2024-04-02,17:35:52,PIZ1611,BBQ Chicken,Chicken,Large,5,15.44,77.2,"Cheese, Sauce, Toppings",Vegetarian
1612,2024-01-22,19:57:24,PIZ1612,The Meatlovers,Supreme,Large,3,10.08,30.24,"Cheese, Sauce, Toppings",Vegetarian
1613,2025-06-20,18:47:22,PIZ1613,Classic Pepperoni,Classic,Large,5,21.35,106.75,"Cheese, Sauce, Toppings",Non-Veg
1614,2024-12-11,16:56:31,PIZ1614,Four Cheese,Cheese,Small,5,21.54,107.7,"Cheese, Sauce, Toppings",Vegetarian
1615,2024-07-03,15:44:07,PIZ1615,Cajun Chicken,Chicken,Large,3,10.65,31.95,"Cheese, Sauce, Toppings",Vegetarian
1616,2024-06-30,11:27:12,PIZ1616,Cajun Chicken,Chicken,Large,3,13.88,41.64,"Cheese, Sauce, Toppings",Vegetarian
1617,2024-05-28,13:09:00,PIZ1617,Chicken Supreme,Chicken,Large,2,10.18,20.36,"Cheese, Sauce, Toppings",Non-Veg
1618,2024-01-28,12:56:04,PIZ1618,Spicy Italian,Supreme,Medium,4,9.41,37.64,"Cheese, Sauce, Toppings",Non-Veg
1619,2025-06-27,15:00:03,PIZ1619,Classic Pepperoni,Classic,Large,1,15.67,15.67,"Cheese, Sauce, Toppings",Vegetarian
1620,2025-03-17,23:51:57,PIZ1620,BBQ Chicken,Chicken,Large,2,13.61,27.22,"Cheese, Sauce, Toppings",Vegetarian
1621,2024-04-09,12:43:43,PIZ1621,Paneer Tikka,Veggie Special,Medium,5,11.63,58.15,"Cheese, Sauce, Toppings",Vegetarian
1622,2024-03-16,19:53:53,PIZ1622,Classic Pepperoni,Classic,Large,2,9.19,18.38,"Cheese, Sauce, Toppings",Vegetarian
1623,2025-05-15,13:40:00,PIZ1623,Pepperoni Feast,Classic,Large,1,23.43,23.43,"Cheese, Sauce, Toppings",Vegetarian
1624,2024-11-08,21:34:09,PIZ1624,Mushroom & Olive,Vegetarian,Small,1,21.5,21.5,"Cheese, Sauce, Toppings",Non-Veg
1625,2024-04-26,13:43:23,PIZ1625,Mushroom & Olive,Vegetarian,Small,4,22.42,89.68,"Cheese, Sauce, Toppings",Non-Veg
1626,2025-03-20,11:33:03,PIZ1626,Spicy Italian,Supreme,Medium,4,10.74,42.96,"Cheese, Sauce, Toppings",Non-Veg
1627,2024-04-08,17:44:19,PIZ1627,Mushroom & Olive,Vegetarian,Small,5,21.37,106.85,"Cheese, Sauce, Toppings",Non-Veg
1628,2024-05-23,11:13:55,PIZ1628,Cajun Chicken,Chicken,Large,5,13.56,67.8,"Cheese, Sauce, Toppings",Non-Veg
1629,2024-11-20,18:23:28,PIZ1629,Mushroom & Olive,Vegetarian,Small,4,11.57,46.28,"Cheese, Sauce, Toppings",Vegetarian
1630,2025-05-02,20:56:23,PIZ1630,Classic Pepperoni,Classic,Large,5,10.82,54.1,"Cheese, Sauce, Toppings",Non-Veg
1631,2024-02-21,19:03:43,PIZ1631,Hawaiian,Classic,Large,3,9.0,27.0,"Cheese, Sauce, Toppings",Non-Veg
1632,2024-12-05,18:24:42,PIZ1632,Truffle Mushroom,Supreme,Small,2,18.08,36.16,"Cheese, Sauce, Toppings",Vegetarian
1633,2024-07-12,13:17:51,PIZ1633,Chicken Pesto,Chicken,Medium,5,22.12,110.6,"Cheese, Sauce, Toppings",Non-Veg
1634,2024-06-29,17:23:03,PIZ1634,Classic Pepperoni,Classic,Large,2,22.22,44.44,"Cheese, Sauce, Toppings",Vegetarian
1635,2024-08-18,23:16:41,PIZ1635,Truffle Mushroom,Supreme,Small,1,10.77,10.77,"Cheese, Sauce, Toppings",Vegetarian
1636,2025-06-04,23:50:38,PIZ1636,Truffle Mushroom,Supreme,Small,1,20.66,20.66,"Cheese, Sauce, Toppings",Non-Veg
1637,2024-01-09,17:01:44,PIZ1637,Vegetarian Supreme,Supreme,Medium,4,11.86,47.44,"Cheese, Sauce, Toppings",Vegetarian
1638,2024-08-05,22:14:59,PIZ1638,Classic Pepperoni,Classic,Large,5,8.43,42.15,"Cheese, Sauce, Toppings",Vegetarian
1639,2024-12-11,15:52:03,PIZ1639,Classic Pepperoni,Classic,Large,3,20.98,62.94,"Cheese, Sauce, Toppings",Vegetarian
1640,2025-02-28,20:12:11,PIZ1640,Pepperoni Feast,Classic,Large,1,18.82,18.82,"Cheese, Sauce, Toppings",Vegetarian
1641,2025-06-27,23:09:13,PIZ1641,Paneer Tikka,Veggie Special,Medium,2,19.76,39.52,"Cheese, Sauce, Toppings",Vegetarian
1642,2025-03-12,21:15:06,PIZ1642,Pepperoni Feast,Classic,Large,5,23.44,117.2,"Cheese, Sauce, Toppings",Vegetarian
1643,2024-12-06,18:57:45,PIZ1643,Paneer Tikka,Veggie Special,Medium,5,13.33,66.65,"Cheese, Sauce, Toppings",Non-Veg
1644,2024-09-18,18:59:43,PIZ1644,Hawaiian,Classic,Large,2,16.3,32.6,"Cheese, Sauce, Toppings",Non-Veg
1645,2024-02-15,13:31:42,PIZ1645,Spicy Italian,Supreme,Medium,4,21.44,85.76,"Cheese, Sauce, Toppings",Vegetarian
1646,2024-07-20,13:14:04,PIZ1646,Paneer Tikka,Veggie Special,Medium,4,16.47,65.88,"Cheese, Sauce, Toppings",Non-Veg
1647,2025-03-01,13:24:12,PIZ1647,Truffle Mushroom,Supreme,Small,1,8.51,8.51,"Cheese, Sauce, Toppings",Non-Veg
1648,2024-04-14,19:45:04,PIZ1648,Chicken Supreme,Chicken,Large,5,11.49,57.45,"Cheese, Sauce, Toppings",Vegetarian
1649,2024-11-17,19:14:39,PIZ1649,Mushroom & Olive,Vegetarian,Small,3,14.7,44.1,"Cheese, Sauce, Toppings",Non-Veg
1650,2024-12-12,23:21:48,PIZ1650,Paneer Tikka,Veggie Special,Medium,4,22.08,88.32,"Cheese, Sauce, Toppings",Vegetarian
1651,2024-10-07,21:17:28,PIZ1651,Pepperoni Feast,Classic,Large,2,13.06,26.12,"Cheese, Sauce, Toppings",Non-Veg
1652,2024-07-22,19:56:10,PIZ1652,Spicy Italian,Supreme,Medium,1,16.06,16.06,"Cheese, Sauce, Toppings",Non-Veg
1653,2025-05-17,11:27:04,PIZ1653,Spicy Italian,Supreme,Medium,3,8.87,26.61,"Cheese, Sauce, Toppings",Non-Veg
1654,2025-04-14,22:32:42,PIZ1654,Classic Pepperoni,Classic,Large,1,23.82,23.82,"Cheese, Sauce, Toppings",Non-Veg
1655,2025-06-10,18:59:49,PIZ1655,Four Cheese,Cheese,Small,5,21.36,106.8,"Cheese, Sauce, Toppings",Non-Veg
1656,2025-06-24,11:56:34,PIZ1656,Cajun Chicken,Chicken,Large,1,21.52,21.52,"Cheese, Sauce, Toppings",Vegetarian
1657,2025-04-20,17:27:05,PIZ1657,Cajun Chicken,Chicken,Large,4,10.2,40.8,"Cheese, Sauce, Toppings",Non-Veg
1658,2024-02-19,15:56:37,PIZ1658,Chicken Supreme,Chicken,Large,2,24.1,48.2,"Cheese, Sauce, Toppings",Non-Veg
1659,2024-05-29,15:39:04,PIZ1659,Classic Pepperoni,Classic,Large,1,21.29,21.29,"Cheese, Sauce, Toppings",Vegetarian
1660,2025-02-23,13:50:48,PIZ1660,Pepperoni Feast,Classic,Large,2,24.01,48.02,"Cheese, Sauce, Toppings",Vegetarian
1661,2024-03-23,22:24:22,PIZ1661,Hawaiian,Classic,Large,3,24.36,73.08,"Cheese, Sauce, Toppings",Vegetarian
1662,2024-04-20,20:33:08,PIZ1662,Classic Pepperoni,Classic,Large,1,15.1,15.1,"Cheese, Sauce, Toppings",Vegetarian
1663,2024-07-27,17:03:18,PIZ1663,Paneer Tikka,Veggie Special,Medium,3,19.18,57.54,"Cheese, Sauce, Toppings",Non-Veg
1664,2024-11-27,18:14:21,PIZ1664,Hawaiian,Classic,Large,3,20.82,62.46,"Cheese, Sauce, Toppings",Non-Veg
1665,2024-01-12,18:47:48,PIZ1665,Spicy Italian,Supreme,Medium,5,23.84,119.2,"Cheese, Sauce, Toppings",Non-Veg
1666,2024-12-23,11:22:14,PIZ1666,Spicy Italian,Supreme,Medium,4,21.83,87.32,"Cheese, Sauce, Toppings",Non-Veg
1667,2024-07-26,21:33:58,PIZ1667,Four Cheese,Cheese,Small,5,13.91,69.55,"Cheese, Sauce, Toppings",Vegetarian
1668,2025-01-07,12:28:10,PIZ1668,Classic Pepperoni,Classic,Large,4,18.0,72.0,"Cheese, Sauce, Toppings",Non-Veg
1669,2024-04-08,16:45:16,PIZ1669,Pepperoni Feast,Classic,Large,3,16.62,49.86,"Cheese, Sauce, Toppings",Vegetarian
1670,2024-01-24,21:52:25,PIZ1670,The Meatlovers,Supreme,Large,3,19.84,59.52,"Cheese, Sauce, Toppings",Non-Veg
1671,2024-05-01,23:00:02,PIZ1671,Pepperoni Feast,Classic,Large,1,20.83,20.83,"Cheese, Sauce, Toppings",Vegetarian
1672,2024-12-08,22:51:09,PIZ1672,Mushroom & Olive,Vegetarian,Small,3,11.76,35.28,"Cheese, Sauce, Toppings",Vegetarian
1673,2024-03-09,22:40:20,PIZ1673,Spicy Italian,Supreme,Medium,2,22.04,44.08,"Cheese, Sauce, Toppings",Non-Veg
1674,2025-06-27,16:59:29,PIZ1674,Hawaiian,Classic,Large,5,15.97,79.85,"Cheese, Sauce, Toppings",Non-Veg
1675,2025-04-13,17:22:38,PIZ1675,The Meatlovers,Supreme,Large,3,10.97,32.91,"Cheese, Sauce, Toppings",Non-Veg
1676,2024-07-31,16:45:27,PIZ1676,Vegetarian Supreme,Supreme,Medium,3,12.89,38.67,"Cheese, Sauce, Toppings",Vegetarian
1677,2024-08-09,22:28:55,PIZ1677,Cajun Chicken,Chicken,Large,4,15.11,60.44,"Cheese, Sauce, Toppings",Non-Veg
1678,2024-08-14,14:31:32,PIZ1678,Truffle Mushroom,Supreme,Small,3,13.41,40.23,"Cheese, Sauce, Toppings",Vegetarian
1679,2024-04-10,19:00:36,PIZ1679,Hawaiian,Classic,Large,2,12.99,25.98,"Cheese, Sauce, Toppings",Non-Veg
1680,2024-04-19,14:58:14,PIZ1680,Four Cheese,Cheese,Small,5,16.85,84.25,"Cheese, Sauce, Toppings",Non-Veg
1681,2024-12-19,16:21:48,PIZ1681,Vegetarian Supreme,Supreme,Medium,2,13.0,26.0,"Cheese, Sauce, Toppings",Non-Veg
1682,2025-01-31,19:38:49,PIZ1682,Margherita,Classic,Large,2,17.2,34.4,"Cheese, Sauce, Toppings",Vegetarian
1683,2024-03-03,17:03:09,PIZ1683,BBQ Chicken,Chicken,Large,5,11.25,56.25,"Cheese, Sauce, Toppings",Vegetarian
1684,2024-04-20,13:47:21,PIZ1684,BBQ Chicken,Chicken,Large,2,22.66,45.32,"Cheese, Sauce, Toppings",Vegetarian
1685,2025-02-09,14:11:39,PIZ1685,Margherita,Classic,Large,1,22.28,22.28,"Cheese, Sauce, Toppings",Vegetarian
1686,2025-04-04,15:04:04,PIZ1686,BBQ Chicken,Chicken,Large,3,23.01,69.03,"Cheese, Sauce, Toppings",Vegetarian
1687,2024-01-17,17:53:09,PIZ1687,Chicken Pesto,Chicken,Medium,4,15.67,62.68,"Cheese, Sauce, Toppings",Non-Veg
1688,2024-10-06,21:52:16,PIZ1688,Mushroom & Olive,Vegetarian,Small,4,22.7,90.8,"Cheese, Sauce, Toppings",Vegetarian
1689,2024-03-06,13:03:17,PIZ1689,Margherita,Classic,Large,4,14.93,59.72,"Cheese, Sauce, Toppings",Non-Veg
1690,2025-04-08,11:52:25,PIZ1690,BBQ Chicken,Chicken,Large,5,9.96,49.8,"Cheese, Sauce, Toppings",Vegetarian
1691,2024-02-02,18:28:47,PIZ1691,Pepperoni Feast,Classic,Large,3,11.31,33.93,"Cheese, Sauce, Toppings",Vegetarian
1692,2024-11-03,19:51:58,PIZ1692,The Meatlovers,Supreme,Large,4,14.71,58.84,"Cheese, Sauce, Toppings",Non-Veg
1693,2024-08-16,18:54:27,PIZ1693,BBQ Chicken,Chicken,Large,4,19.68,78.72,"Cheese, Sauce, Toppings",Non-Veg
1694,2024-08-18,17:58:02,PIZ1694,Truffle Mushroom,Supreme,Small,3,14.81,44.43,"Cheese, Sauce, Toppings",Vegetarian
1695,2024-03-16,14:42:55,PIZ1695,Truffle Mushroom,Supreme,Small,3,17.25,51.75,"Cheese, Sauce, Toppings",Vegetarian
1696,2024-08-19,20:25:14,PIZ1696,Cajun Chicken,Chicken,Large,4,10.39,41.56,"Cheese, Sauce, Toppings",Vegetarian
1697,2025-06-17,12:05:02,PIZ1697,Four Cheese,Cheese,Small,5,8.65,43.25,"Cheese, Sauce, Toppings",Vegetarian
1698,2025-02-24,19:23:06,PIZ1698,Chicken Supreme,Chicken,Large,5,19.23,96.15,"Cheese, Sauce, Toppings",Non-Veg
1699,2025-06-19,20:03:12,PIZ1699,Cajun Chicken,Chicken,Large,4,23.7,94.8,"Cheese, Sauce, Toppings",Vegetarian
1700,2024-02-06,13:16:09,PIZ1700,Mushroom & Olive,Vegetarian,Small,4,17.18,68.72,"Cheese, Sauce, Toppings",Non-Veg
1701,2024-09-19,12:03:35,PIZ1701,Four Cheese,Cheese,Small,3,18.3,54.9,"Cheese, Sauce, Toppings",Non-Veg
1702,2024-01-26,19:52:00,PIZ1702,Four Cheese,Cheese,Small,5,16.12,80.6,"Cheese, Sauce, Toppings",Non-Veg
1703,2024-08-11,10:09:04,PIZ1703,Margherita,Classic,Large,4,14.25,57.0,"Cheese, Sauce, Toppings",Vegetarian
1704,2024-07-11,11:18:29,PIZ1704,Spicy Italian,Supreme,Medium,4,22.55,90.2,"Cheese, Sauce, Toppings",Non-Veg
1705,2024-10-19,18:55:48,PIZ1705,Vegetarian Supreme,Supreme,Medium,4,14.56,58.24,"Cheese, Sauce, Toppings",Vegetarian
1706,2025-01-25,10:37:23,PIZ1706,Four Cheese,Cheese,Small,3,19.58,58.74,"Cheese, Sauce, Toppings",Non-Veg
1707,2025-02-01,21:47:45,PIZ1707,BBQ Chicken,Chicken,Large,2,9.81,19.62,"Cheese, Sauce, Toppings",Non-Veg
1708,2024-11-28,10:20:07,PIZ1708,BBQ Chicken,Chicken,Large,4,12.32,49.28,"Cheese, Sauce, Toppings",Non-Veg
1709,2024-07-08,11:25:03,PIZ1709,Classic Pepperoni,Classic,Large,3,23.48,70.44,"Cheese, Sauce, Toppings",Vegetarian
1710,2024-12-29,23:03:16,PIZ1710,Paneer Tikka,Veggie Special,Medium,1,22.16,22.16,"Cheese, Sauce, Toppings",Vegetarian
1711,2024-09-02,18:08:13,PIZ1711,Chicken Supreme,Chicken,Large,2,18.84,37.68,"Cheese, Sauce, Toppings",Vegetarian
1712,2025-05-25,14:45:01,PIZ1712,Spicy Italian,Supreme,Medium,3,16.38,49.14,"Cheese, Sauce, Toppings",Non-Veg
1713,2024-06-28,22:09:00,PIZ1713,Four Cheese,Cheese,Small,3,14.22,42.66,"Cheese, Sauce, Toppings",Non-Veg
1714,2024-08-29,16:11:38,PIZ1714,Paneer Tikka,Veggie Special,Medium,3,9.3,27.9,"Cheese, Sauce, Toppings",Vegetarian
1715,2024-07-19,12:40:19,PIZ1715,Pepperoni Feast,Classic,Large,3,8.57,25.71,"Cheese, Sauce, Toppings",Non-Veg
1716,2024-08-28,19:51:05,PIZ1716,Classic Pepperoni,Classic,Large,4,10.18,40.72,"Cheese, Sauce, Toppings",Vegetarian
1717,2025-03-12,11:02:26,PIZ1717,Paneer Tikka,Veggie Special,Medium,1,13.62,13.62,"Cheese, Sauce, Toppings",Vegetarian
1718,2025-02-22,13:50:56,PIZ1718,The Meatlovers,Supreme,Large,4,20.03,80.12,"Cheese, Sauce, Toppings",Non-Veg
1719,2025-05-24,19:00:50,PIZ1719,Mushroom & Olive,Vegetarian,Small,4,22.47,89.88,"Cheese, Sauce, Toppings",Vegetarian
1720,2024-04-28,10:54:10,PIZ1720,Chicken Supreme,Chicken,Large,4,9.97,39.88,"Cheese, Sauce, Toppings",Vegetarian
1721,2025-01-14,14:08:20,PIZ1721,Pepperoni Feast,Classic,Large,3,15.13,45.39,"Cheese, Sauce, Toppings",Non-Veg
1722,2024-11-30,16:57:25,PIZ1722,Mushroom & Olive,Vegetarian,Small,2,10.52,21.04,"Cheese, Sauce, Toppings",Vegetarian
1723,2024-02-26,15:32:13,PIZ1723,Mushroom & Olive,Vegetarian,Small,5,12.5,62.5,"Cheese, Sauce, Toppings",Vegetarian
1724,2024-12-27,10:21:03,PIZ1724,Hawaiian,Classic,Large,5,20.27,101.35,"Cheese, Sauce, Toppings",Vegetarian
1725,2025-03-31,23:41:55,PIZ1725,Paneer Tikka,Veggie Special,Medium,2,10.47,20.94,"Cheese, Sauce, Toppings",Vegetarian
1726,2024-02-07,11:42:49,PIZ1726,BBQ Chicken,Chicken,Large,1,8.93,8.93,"Cheese, Sauce, Toppings",Non-Veg
1727,2024-02-01,15:16:15,PIZ1727,Cajun Chicken,Chicken,Large,4,22.23,88.92,"Cheese, Sauce, Toppings",Non-Veg
1728,2025-05-23,16:06:58,PIZ1728,Spicy Italian,Supreme,Medium,4,21.73,86.92,"Cheese, Sauce, Toppings",Vegetarian
1729,2024-08-02,23:46:01,PIZ1729,Chicken Pesto,Chicken,Medium,1,15.44,15.44,"Cheese, Sauce, Toppings",Vegetarian
1730,2024-05-09,22:26:05,PIZ1730,BBQ Chicken,Chicken,Large,3,9.22,27.66,"Cheese, Sauce, Toppings",Vegetarian
1731,2024-11-25,16:26:52,PIZ1731,Chicken Pesto,Chicken,Medium,2,24.64,49.28,"Cheese, Sauce, Toppings",Non-Veg
1732,2024-05-30,20:41:57,PIZ1732,The Meatlovers,Supreme,Large,4,14.5,58.0,"Cheese, Sauce, Toppings",Vegetarian
1733,2024-04-06,11:22:51,PIZ1733,Truffle Mushroom,Supreme,Small,1,20.26,20.26,"Cheese, Sauce, Toppings",Vegetarian
1734,2024-08-07,10:17:16,PIZ1734,Hawaiian,Classic,Large,2,10.91,21.82,"Cheese, Sauce, Toppings",Vegetarian
1735,2024-03-15,16:31:26,PIZ1735,Margherita,Classic,Large,2,21.81,43.62,"Cheese, Sauce, Toppings",Non-Veg
1736,2025-05-01,20:26:51,PIZ1736,Chicken Pesto,Chicken,Medium,5,12.73,63.65,"Cheese, Sauce, Toppings",Vegetarian
1737,2024-05-11,11:02:16,PIZ1737,The Meatlovers,Supreme,Large,3,19.14,57.42,"Cheese, Sauce, Toppings",Vegetarian
1738,2024-02-10,11:42:20,PIZ1738,Pepperoni Feast,Classic,Large,4,16.45,65.8,"Cheese, Sauce, Toppings",Non-Veg
1739,2025-04-15,18:48:20,PIZ1739,BBQ Chicken,Chicken,Large,4,24.24,96.96,"Cheese, Sauce, Toppings",Vegetarian
1740,2024-05-25,16:25:57,PIZ1740,Margherita,Classic,Large,3,18.35,55.05,"Cheese, Sauce, Toppings",Non-Veg
1741,2024-02-29,21:52:02,PIZ1741,Chicken Supreme,Chicken,Large,3,15.42,46.26,"Cheese, Sauce, Toppings",Vegetarian
1742,2024-12-25,11:50:18,PIZ1742,Classic Pepperoni,Classic,Large,3,24.43,73.29,"Cheese, Sauce, Toppings",Vegetarian
1743,2025-06-05,22:23:12,PIZ1743,Classic Pepperoni,Classic,Large,2,8.33,16.66,"Cheese, Sauce, Toppings",Vegetarian
1744,2025-01-13,19:20:36,PIZ1744,Hawaiian,Classic,Large,5,19.14,95.7,"Cheese, Sauce, Toppings",Vegetarian
1745,2024-01-18,19:20:28,PIZ1745,Mushroom & Olive,Vegetarian,Small,5,11.36,56.8,"Cheese, Sauce, Toppings",Vegetarian
1746,2024-05-26,16:37:13,PIZ1746,Chicken Supreme,Chicken,Large,1,18.11,18.11,"Cheese, Sauce, Toppings",Vegetarian
1747,2025-05-25,10:02:35,PIZ1747,Chicken Pesto,Chicken,Medium,4,20.17,80.68,"Cheese, Sauce, Toppings",Vegetarian
1748,2024-07-06,20:53:52,PIZ1748,The Meatlovers,Supreme,Large,1,15.89,15.89,"Cheese, Sauce, Toppings",Vegetarian
1749,2024-12-20,11:56:29,PIZ1749,Vegetarian Supreme,Supreme,Medium,1,21.16,21.16,"Cheese, Sauce, Toppings",Vegetarian
1750,2024-04-25,18:42:36,PIZ1750,Paneer Tikka,Veggie Special,Medium,1,17.3,17.3,"Cheese, Sauce, Toppings",Non-Veg
1751,2024-09-25,23:43:46,PIZ1751,Hawaiian,Classic,Large,3,20.17,60.51,"Cheese, Sauce, Toppings",Vegetarian
1752,2025-01-22,18:36:09,PIZ1752,Classic Pepperoni,Classic,Large,2,19.75,39.5,"Cheese, Sauce, Toppings",Non-Veg
1753,2024-04-01,20:27:08,PIZ1753,Chicken Supreme,Chicken,Large,5,23.5,117.5,"Cheese, Sauce, Toppings",Non-Veg
1754,2024-04-30,23:17:18,PIZ1754,Vegetarian Supreme,Supreme,Medium,3,13.8,41.4,"Cheese, Sauce, Toppings",Vegetarian
1755,2024-07-18,15:20:41,PIZ1755,Spicy Italian,Supreme,Medium,1,22.2,22.2,"Cheese, Sauce, Toppings",Non-Veg
1756,2025-02-16,13:23:26,PIZ1756,Hawaiian,Classic,Large,1,9.39,9.39,"Cheese, Sauce, Toppings",Vegetarian
1757,2024-10-07,20:30:03,PIZ1757,Chicken Pesto,Chicken,Medium,3,24.07,72.21,"Cheese, Sauce, Toppings",Non-Veg
1758,2025-01-28,18:37:23,PIZ1758,BBQ Chicken,Chicken,Large,2,16.33,32.66,"Cheese, Sauce, Toppings",Non-Veg
1759,2025-04-10,19:33:18,PIZ1759,BBQ Chicken,Chicken,Large,1,22.12,22.12,"Cheese, Sauce, Toppings",Vegetarian
1760,2024-08-13,23:22:00,PIZ1760,BBQ Chicken,Chicken,Large,1,9.21,9.21,"Cheese, Sauce, Toppings",Non-Veg
1761,2024-06-03,18:34:26,PIZ1761,Chicken Supreme,Chicken,Large,3,16.77,50.31,"Cheese, Sauce, Toppings",Non-Veg
1762,2024-01-30,15:14:26,PIZ1762,Paneer Tikka,Veggie Special,Medium,1,20.26,20.26,"Cheese, Sauce, Toppings",Vegetarian
1763,2025-03-19,20:26:06,PIZ1763,Paneer Tikka,Veggie Special,Medium,3,24.74,74.22,"Cheese, Sauce, Toppings",Non-Veg
1764,2024-07-19,15:44:02,PIZ1764,Four Cheese,Cheese,Small,2,11.15,22.3,"Cheese, Sauce, Toppings",Non-Veg
1765,2024-01-25,16:32:37,PIZ1765,Mushroom & Olive,Vegetarian,Small,2,24.84,49.68,"Cheese, Sauce, Toppings",Vegetarian
1766,2024-09-27,20:43:41,PIZ1766,Spicy Italian,Supreme,Medium,3,20.92,62.76,"Cheese, Sauce, Toppings",Vegetarian
1767,2024-03-29,16:54:15,PIZ1767,Mushroom & Olive,Vegetarian,Small,1,14.6,14.6,"Cheese, Sauce, Toppings",Non-Veg
1768,2025-06-21,14:19:10,PIZ1768,The Meatlovers,Supreme,Large,4,18.01,72.04,"Cheese, Sauce, Toppings",Non-Veg
1769,2025-02-08,12:39:25,PIZ1769,Vegetarian Supreme,Supreme,Medium,3,20.93,62.79,"Cheese, Sauce, Toppings",Vegetarian
1770,2024-04-24,13:57:49,PIZ1770,Mushroom & Olive,Vegetarian,Small,1,15.71,15.71,"Cheese, Sauce, Toppings",Non-Veg
1771,2024-07-29,17:31:14,PIZ1771,Truffle Mushroom,Supreme,Small,2,18.17,36.34,"Cheese, Sauce, Toppings",Vegetarian
1772,2024-02-27,14:15:38,PIZ1772,Chicken Pesto,Chicken,Medium,1,24.41,24.41,"Cheese, Sauce, Toppings",Non-Veg
1773,2025-05-01,15:21:19,PIZ1773,Chicken Supreme,Chicken,Large,1,16.11,16.11,"Cheese, Sauce, Toppings",Non-Veg
1774,2024-10-06,20:11:41,PIZ1774,Hawaiian,Classic,Large,4,17.37,69.48,"Cheese, Sauce, Toppings",Non-Veg
1775,2025-04-25,21:36:42,PIZ1775,Pepperoni Feast,Classic,Large,4,11.29,45.16,"Cheese, Sauce, Toppings",Vegetarian
1776,2024-03-27,21:47:02,PIZ1776,Spicy Italian,Supreme,Medium,5,11.49,57.45,"Cheese, Sauce, Toppings",Non-Veg
1777,2025-01-06,22:51:39,PIZ1777,Chicken Pesto,Chicken,Medium,2,8.24,16.48,"Cheese, Sauce, Toppings",Non-Veg
1778,2024-12-15,23:16:07,PIZ1778,Four Cheese,Cheese,Small,2,12.87,25.74,"Cheese, Sauce, Toppings",Non-Veg
1779,2024-08-19,12:50:43,PIZ1779,Chicken Pesto,Chicken,Medium,4,20.53,82.12,"Cheese, Sauce, Toppings",Vegetarian
1780,2024-07-29,21:20:44,PIZ1780,Truffle Mushroom,Supreme,Small,3,20.88,62.64,"Cheese, Sauce, Toppings",Non-Veg
