order_id,order_date,customer_id,product_id,product_name,product_category,warehouse_id,warehouse_city,warehouse_zone,order_qty,unit_cost,unit_price,shipping_charges,total_revenue,order_status,fulfillment_days,carrier,return_status,return_reason
907,2025-03-20,CUST0907,PROD0907,Material,Sports,WH08,South Erinside,North Zone,17,3553.22,8029.4,15.14,136499.8,Shipped,7,XpressBees,Returned,Delivery Damaged
908,2025-01-10,CUST0908,PROD0908,Approach,Books,WH09,North Jeffreyville,East Zone,4,2357.12,5810.82,157.96,23243.28,Delivered,3,Ecom Express,Returned,Not Needed
909,2025-01-14,CUST0909,PROD0909,Statement,Books,WH10,Santiagoburgh,West Zone,15,2761.5,5943.63,190.77,89154.45,Shipped,11,Ecom Express,Not Returned,
910,2025-03-09,CUST0910,PROD0910,Economy,Home & Kitchen,WH01,Matthewville,North Zone,19,3463.64,7610.62,104.98,144601.78,Delivered,8,Ecom Express,Replacement Requested,Exchange Request
911,2025-01-26,CUST0911,PROD0911,Moment,Toys,WH02,Thorntonshire,East Zone,19,2718.49,4183.23,27.77,79481.37,Delivered,3,XpressBees,Not Returned,
912,2024-11-24,CUST0912,PROD0912,At,Books,WH03,North Glennchester,South Zone,12,1050.36,1682.12,35.35,20185.44,Cancelled,6,Ecom Express,Not Returned,
913,2024-04-19,CUST0913,PROD0913,Question,Books,WH04,East Brianton,West Zone,14,1558.01,2104.89,35.14,29468.46,Cancelled,14,Blue Dart,Replacement Requested,Exchange Request
914,2024-10-08,CUST0914,PROD0914,Back,Books,WH05,Barbarahaven,East Zone,11,4295.92,9239.54,100.94,101634.94,Shipped,4,DTDC,Not Returned,
915,2024-06-30,CUST0915,PROD0915,Common,Electronics,WH06,Ramirezmouth,South Zone,11,3022.47,3790.64,196.1,41697.04,Delivered,1,Delhivery,Not Returned,
916,2024-04-04,CUST0916,PROD0916,Draw,Toys,WH07,South Karen,North Zone,7,4813.82,8458.81,42.3,59211.67,Pending,7,DTDC,Not Returned,
917,2024-08-29,CUST0917,PROD0917,Himself,Sports,WH08,Bernardborough,East Zone,14,4318.03,9047.28,160.47,126661.92,Cancelled,5,Delhivery,Not Returned,
918,2024-09-18,CUST0918,PROD0918,Research,Home & Kitchen,WH09,New Anthony,East Zone,17,4730.27,10221.45,78.07,173764.65,Delivered,8,XpressBees,Not Returned,
919,2024-02-11,CUST0919,PROD0919,Away,Toys,WH10,Richardberg,East Zone,10,1578.83,2843.69,63.04,28436.9,Delivered,11,DTDC,Replacement Requested,Exchange Request
920,2024-03-06,CUST0920,PROD0920,Left,Beauty,WH01,Johnsonland,Central Zone,5,501.46,712.09,127.02,3560.45,Cancelled,8,Ecom Express,Returned,Defective
921,2025-01-08,CUST0921,PROD0921,Share,Home & Kitchen,WH02,South Nicholetown,East Zone,18,204.57,362.85,166.32,6531.3,Delivered,6,Delhivery,Not Returned,
922,2024-05-31,CUST0922,PROD0922,Become,Books,WH03,Port Jerryshire,West Zone,18,797.4,1762.0,10.48,31716.0,Delivered,2,XpressBees,Returned,Delivery Damaged
923,2024-06-15,CUST0923,PROD0923,Reason,Electronics,WH04,Kathleenview,South Zone,4,260.81,464.36,27.79,1857.44,Cancelled,4,Blue Dart,Not Returned,
924,2025-02-28,CUST0924,PROD0924,Green,Electronics,WH05,Aliciastad,North Zone,10,2025.6,4753.41,26.41,47534.1,Shipped,12,FedEx,Not Returned,
925,2024-05-10,CUST0925,PROD0925,Toward,Home & Kitchen,WH06,Williamborough,Central Zone,4,4967.06,8332.93,45.22,33331.72,Delivered,4,FedEx,Returned,Quality Issue
926,2024-02-26,CUST0926,PROD0926,President,Groceries,WH07,Courtneyshire,North Zone,15,3561.59,6841.54,115.27,102623.1,Delivered,14,DTDC,Not Returned,
927,2025-05-26,CUST0927,PROD0927,Culture,Groceries,WH08,Port Emilytown,East Zone,7,4377.93,8680.08,147.07,60760.56,Delivered,12,Ecom Express,Returned,Not Needed
928,2024-12-11,CUST0928,PROD0928,Also,Clothing,WH09,East Jeffery,North Zone,18,1966.9,3849.26,170.99,69286.68,Shipped,7,XpressBees,Not Returned,
929,2024-06-28,CUST0929,PROD0929,Their,Groceries,WH10,West Michaelview,South Zone,2,262.92,365.9,25.33,731.8,Cancelled,6,Delhivery,Returned,Delivery Damaged
930,2024-08-08,CUST0930,PROD0930,Gas,Groceries,WH01,Jimenezmouth,West Zone,2,1036.62,2548.05,134.63,5096.1,Delivered,10,Delhivery,Replacement Requested,Exchange Request
931,2024-05-17,CUST0931,PROD0931,Offer,Toys,WH02,Lake Tinabury,East Zone,17,3390.63,7591.42,123.58,129054.14,Cancelled,2,Blue Dart,Not Returned,
932,2024-10-28,CUST0932,PROD0932,That,Groceries,WH03,Cameronshire,West Zone,8,3652.14,5954.4,33.12,47635.2,Delivered,3,Delhivery,Not Returned,
933,2025-06-03,CUST0933,PROD0933,Music,Home & Kitchen,WH04,New Christina,North Zone,3,1647.2,3221.25,189.85,9663.75,Shipped,12,Ecom Express,Not Returned,
934,2025-02-26,CUST0934,PROD0934,Those,Books,WH05,West Thomas,South Zone,14,646.36,1534.86,158.38,21488.04,Shipped,11,Blue Dart,Returned,Defective
935,2025-06-20,CUST0935,PROD0935,Everything,Electronics,WH06,Morganberg,Central Zone,3,918.98,1249.55,22.44,3748.65,Shipped,2,Blue Dart,Not Returned,
936,2025-04-02,CUST0936,PROD0936,Message,Groceries,WH07,West Angelatown,West Zone,2,1754.15,2456.19,166.46,4912.38,Delivered,1,FedEx,Returned,Not Needed
937,2025-02-19,CUST0937,PROD0937,Find,Beauty,WH08,Carolynfort,East Zone,7,60.4,140.36,166.54,982.52,Delivered,13,Ecom Express,Not Returned,
938,2025-02-23,CUST0938,PROD0938,Hospital,Home & Kitchen,WH09,Pamelaview,Central Zone,4,3588.76,5301.7,81.33,21206.8,Shipped,11,XpressBees,Not Returned,
939,2025-01-06,CUST0939,PROD0939,Ability,Books,WH10,Port Samanthafort,East Zone,6,2957.51,6737.37,36.34,40424.22,Cancelled,5,XpressBees,Not Returned,
940,2024-03-22,CUST0940,PROD0940,Simple,Sports,WH01,Lake Juanside,East Zone,6,2382.57,5718.46,78.88,34310.76,Delivered,2,Blue Dart,Not Returned,
941,2024-03-05,CUST0941,PROD0941,Mrs,Toys,WH02,Ariasville,Central Zone,14,1384.61,3273.7,31.86,45831.8,Delivered,9,Blue Dart,Not Returned,
942,2025-05-04,CUST0942,PROD0942,Shoulder,Groceries,WH03,Lake Curtisport,South Zone,17,1020.35,2263.19,175.2,38474.23,Delivered,4,FedEx,Not Returned,
943,2024-09-28,CUST0943,PROD0943,Although,Clothing,WH04,South Cody,South Zone,12,4545.74,10665.4,179.48,127984.8,Delivered,1,Delhivery,Returned,Quality Issue
944,2024-03-15,CUST0944,PROD0944,Statement,Toys,WH05,Virginiaville,East Zone,9,1516.58,2091.98,149.33,18827.82,Processing,12,XpressBees,Not Returned,
945,2024-06-07,CUST0945,PROD0945,Education,Beauty,WH06,Lake Holly,West Zone,13,3475.24,8203.73,96.57,106648.49,Delivered,10,DTDC,Not Returned,
946,2025-03-13,CUST0946,PROD0946,Down,Books,WH07,New Brianburgh,Central Zone,18,3537.98,8668.29,25.76,156029.22,Delivered,14,DTDC,Not Returned,
947,2025-02-09,CUST0947,PROD0947,Read,Clothing,WH08,Paulchester,West Zone,5,1958.14,2773.51,37.23,13867.55,Shipped,6,Blue Dart,Not Returned,
948,2025-04-04,CUST0948,PROD0948,Enjoy,Home & Kitchen,WH09,Romeromouth,North Zone,8,4759.09,9987.32,176.26,79898.56,Shipped,1,XpressBees,Not Returned,
949,2024-07-13,CUST0949,PROD0949,Service,Sports,WH10,North Dianestad,Central Zone,19,4816.14,7253.27,90.64,137812.13,Delivered,7,DTDC,Returned,Not Needed
950,2024-08-27,CUST0950,PROD0950,Guy,Beauty,WH01,East Stephanieburgh,West Zone,13,3991.83,5447.64,160.75,70819.32,Delivered,1,XpressBees,Not Returned,
951,2025-05-05,CUST0951,PROD0951,Look,Electronics,WH02,Christianburgh,West Zone,15,493.1,735.42,139.25,11031.3,Shipped,10,DTDC,Not Returned,
952,2024-12-16,CUST0952,PROD0952,Evening,Books,WH03,Lake Danielport,East Zone,17,4672.15,8433.27,58.4,143365.59,Processing,11,Blue Dart,Returned,Not Needed
953,2025-04-23,CUST0953,PROD0953,Sign,Clothing,WH04,New Joseph,South Zone,14,4606.78,6798.74,56.47,95182.36,Delivered,8,DTDC,Not Returned,
954,2024-06-17,CUST0954,PROD0954,Back,Clothing,WH05,Campbellbury,South Zone,1,2817.73,4470.79,141.03,4470.79,Shipped,5,XpressBees,Returned,Wrong Size
955,2025-06-19,CUST0955,PROD0955,Money,Sports,WH06,New Michael,West Zone,15,1438.9,2693.71,160.28,40405.65,Shipped,7,Blue Dart,Returned,Delivery Damaged
956,2024-05-17,CUST0956,PROD0956,Structure,Groceries,WH07,Markberg,North Zone,14,1191.95,2714.89,47.14,38008.46,Delivered,6,Blue Dart,Returned,Wrong Size
957,2024-12-17,CUST0957,PROD0957,Term,Books,WH08,North David,West Zone,12,3706.38,9228.42,178.89,110741.04,Delivered,6,Delhivery,Not Returned,
958,2024-07-11,CUST0958,PROD0958,Those,Beauty,WH09,Martinezville,Central Zone,7,746.5,1842.16,156.94,12895.12,Delivered,7,Ecom Express,Not Returned,
959,2024-05-23,CUST0959,PROD0959,Job,Toys,WH10,Andrewfort,North Zone,18,759.32,1487.51,116.54,26775.18,Delivered,10,Delhivery,Replacement Requested,Exchange Request
960,2024-02-01,CUST0960,PROD0960,Meeting,Books,WH01,West Luis,East Zone,10,4391.16,6069.15,87.91,60691.5,Delivered,12,Ecom Express,Not Returned,
961,2025-02-27,CUST0961,PROD0961,And,Toys,WH02,New Dwayne,South Zone,7,635.57,1294.94,132.12,9064.58,Shipped,7,Delhivery,Replacement Requested,Exchange Request
962,2025-02-28,CUST0962,PROD0962,Toward,Sports,WH03,East Matthew,North Zone,19,2850.55,5892.85,172.19,111964.15,Pending,9,DTDC,Returned,Defective
963,2024-03-26,CUST0963,PROD0963,Exist,Toys,WH04,Lake Robertohaven,South Zone,4,689.45,1635.03,161.16,6540.12,Delivered,5,Delhivery,Returned,Wrong Size
964,2025-02-25,CUST0964,PROD0964,Though,Toys,WH05,Alexandramouth,North Zone,14,2982.43,3676.54,56.08,51471.56,Shipped,2,Ecom Express,Replacement Requested,Exchange Request
965,2024-09-08,CUST0965,PROD0965,History,Toys,WH06,Rodgersshire,Central Zone,4,2091.43,3485.89,36.26,13943.56,Cancelled,14,XpressBees,Returned,Wrong Size
966,2025-03-08,CUST0966,PROD0966,Activity,Groceries,WH07,North Erinshire,South Zone,8,2583.14,4693.19,30.44,37545.52,Delivered,2,DTDC,Replacement Requested,Exchange Request
967,2025-04-06,CUST0967,PROD0967,Her,Clothing,WH08,Allenborough,South Zone,6,2925.33,4622.74,131.22,27736.44,Delivered,7,Delhivery,Not Returned,
968,2024-12-16,CUST0968,PROD0968,Lose,Home & Kitchen,WH09,West Nathan,North Zone,17,4121.89,9340.21,18.3,158783.57,Delivered,11,Ecom Express,Not Returned,
969,2024-01-16,CUST0969,PROD0969,Evening,Toys,WH10,Jenniferside,North Zone,5,1480.07,2493.8,68.94,12469.0,Delivered,4,XpressBees,Not Returned,
970,2024-05-20,CUST0970,PROD0970,Us,Toys,WH01,Williamshire,East Zone,7,4537.32,8738.39,40.55,61168.73,Shipped,2,Blue Dart,Replacement Requested,Exchange Request
971,2024-05-17,CUST0971,PROD0971,Entire,Books,WH02,East Robertfurt,West Zone,13,2453.3,4781.67,172.07,62161.71,Delivered,13,Ecom Express,Replacement Requested,Exchange Request
972,2025-04-27,CUST0972,PROD0972,Walk,Beauty,WH03,Bradleymouth,South Zone,14,3173.67,5126.9,93.79,71776.6,Shipped,14,Blue Dart,Replacement Requested,Exchange Request
973,2024-10-06,CUST0973,PROD0973,Want,Sports,WH04,Wilsonbury,East Zone,12,4699.78,10207.54,183.05,122490.48,Delivered,5,Ecom Express,Not Returned,
974,2025-05-11,CUST0974,PROD0974,Fact,Groceries,WH05,Port Stevenshire,North Zone,12,1512.05,3754.03,57.36,45048.36,Delivered,4,Delhivery,Not Returned,
975,2024-08-21,CUST0975,PROD0975,Member,Toys,WH06,Port Nicole,Central Zone,5,461.81,607.34,110.9,3036.7,Delivered,11,Ecom Express,Returned,Wrong Size
976,2024-12-17,CUST0976,PROD0976,Long,Toys,WH07,New Emily,South Zone,13,4022.3,4992.2,105.81,64898.6,Pending,3,FedEx,Not Returned,
977,2024-07-17,CUST0977,PROD0977,Respond,Toys,WH08,Torreston,South Zone,11,3666.56,6561.1,20.31,72172.1,Delivered,7,Delhivery,Replacement Requested,Exchange Request
978,2024-10-01,CUST0978,PROD0978,Ability,Home & Kitchen,WH09,Desireechester,South Zone,20,4758.34,7403.22,117.66,148064.4,Delivered,3,XpressBees,Returned,Defective
979,2025-03-17,CUST0979,PROD0979,Station,Toys,WH10,East Adam,South Zone,9,2519.51,4997.48,152.5,44977.32,Shipped,14,DTDC,Not Returned,
980,2024-12-04,CUST0980,PROD0980,Resource,Home & Kitchen,WH01,Lake Michelle,South Zone,20,2168.97,4780.29,130.06,95605.8,Delivered,11,Blue Dart,Not Returned,
981,2024-12-01,CUST0981,PROD0981,Animal,Home & Kitchen,WH02,Crosbychester,West Zone,6,3166.26,4119.33,84.28,24715.98,Delivered,5,Blue Dart,Returned,Wrong Size
982,2025-01-14,CUST0982,PROD0982,Sign,Beauty,WH03,Richardmouth,South Zone,3,3706.63,6229.3,13.92,18687.9,Delivered,14,DTDC,Returned,Wrong Size
983,2024-07-28,CUST0983,PROD0983,Action,Groceries,WH04,Port Nicholas,East Zone,2,3698.81,7879.49,175.59,15758.98,Delivered,9,XpressBees,Not Returned,
984,2024-05-12,CUST0984,PROD0984,Wall,Beauty,WH05,Elizabethtown,South Zone,18,1674.68,2970.98,98.66,53477.64,Delivered,5,XpressBees,Not Returned,
985,2024-05-17,CUST0985,PROD0985,Everyone,Toys,WH06,Booneville,Central Zone,14,1407.71,2832.72,136.22,39658.08,Pending,3,Blue Dart,Not Returned,
986,2025-03-20,CUST0986,PROD0986,Magazine,Electronics,WH07,South Joseph,Central Zone,3,4108.38,6087.66,69.3,18262.98,Cancelled,11,DTDC,Returned,Quality Issue
987,2024-08-25,CUST0987,PROD0987,Affect,Electronics,WH08,Morrowtown,Central Zone,17,4726.85,11143.93,34.53,189446.81,Cancelled,2,FedEx,Not Returned,
988,2024-09-27,CUST0988,PROD0988,Gas,Sports,WH09,West Jasonview,South Zone,8,2818.73,5636.21,76.88,45089.68,Shipped,4,DTDC,Not Returned,
989,2024-10-13,CUST0989,PROD0989,Bed,Sports,WH10,Byrdland,North Zone,6,2535.29,6039.43,108.18,36236.58,Processing,5,Blue Dart,Not Returned,
990,2024-04-09,CUST0990,PROD0990,Point,Groceries,WH01,Charlesmouth,North Zone,1,78.46,112.67,67.1,112.67,Delivered,9,XpressBees,Not Returned,
991,2024-12-06,CUST0991,PROD0991,Force,Toys,WH02,North Andrew,South Zone,8,491.69,851.15,16.97,6809.2,Processing,9,XpressBees,Not Returned,
992,2024-02-27,CUST0992,PROD0992,Near,Electronics,WH03,Myersland,Central Zone,7,2112.01,3832.03,162.97,26824.21,Delivered,7,FedEx,Returned,Defective
993,2024-09-25,CUST0993,PROD0993,Church,Electronics,WH04,South Jamesland,West Zone,17,1692.78,2661.68,153.99,45248.56,Processing,5,Delhivery,Replacement Requested,Exchange Request
994,2024-08-31,CUST0994,PROD0994,Attorney,Clothing,WH05,Julieport,East Zone,15,727.32,1499.94,110.75,22499.1,Pending,5,Ecom Express,Not Returned,
995,2024-01-13,CUST0995,PROD0995,Area,Electronics,WH06,Brownshire,South Zone,19,2551.08,4808.08,71.44,91353.52,Delivered,7,DTDC,Not Returned,
996,2025-01-04,CUST0996,PROD0996,Mrs,Beauty,WH07,West Hector,North Zone,15,1261.07,1802.73,139.49,27040.95,Delivered,10,Ecom Express,Not Returned,
997,2025-02-18,CUST0997,PROD0997,Send,Clothing,WH08,North Anthonychester,South Zone,6,699.32,1733.21,189.48,10399.26,Shipped,11,DTDC,Not Returned,
998,2025-05-08,CUST0998,PROD0998,Even,Home & Kitchen,WH09,West Yvonne,South Zone,2,2861.58,4624.08,92.51,9248.16,Shipped,14,FedEx,Returned,Defective
999,2024-12-09,CUST0999,PROD0999,Run,Toys,WH10,New Aprilbury,Central Zone,14,794.21,1546.47,121.79,21650.58,Processing,11,Delhivery,Replacement Requested,Exchange Request
1000,2024-02-08,CUST1000,PROD1000,But,Electronics,WH01,New Jonathanfurt,North Zone,4,3216.45,6214.22,46.36,24856.88,Delivered,4,DTDC,Not Returned,
1001,2025-04-07,CUST1001,PROD1001,Boy,Beauty,WH02,Lake Troy,East Zone,13,4698.15,10426.66,66.23,135546.58,Shipped,9,Blue Dart,Not Returned,
1002,2024-05-30,CUST1002,PROD1002,Second,Clothing,WH03,Hallberg,East Zone,19,2210.5,3742.13,103.63,71100.47,Shipped,9,XpressBees,Not Returned,
1003,2024-03-26,CUST1003,PROD1003,Question,Sports,WH04,Hawkinsburgh,East Zone,1,2188.96,4722.74,38.69,4722.74,Delivered,12,DTDC,Not Returned,
1004,2025-05-15,CUST1004,PROD1004,Federal,Groceries,WH05,Port Suzanne,South Zone,12,4834.88,7778.23,140.85,93338.76,Delivered,2,XpressBees,Returned,Wrong Size
1005,2024-05-31,CUST1005,PROD1005,Recently,Home & Kitchen,WH06,Reidfurt,South Zone,11,607.02,1019.4,49.36,11213.4,Shipped,4,Delhivery,Not Returned,
1006,2024-05-22,CUST1006,PROD1006,Score,Sports,WH07,North Jason,South Zone,7,2041.43,4894.53,46.49,34261.71,Delivered,4,FedEx,Not Returned,
1007,2024-02-26,CUST1007,PROD1007,Morning,Clothing,WH08,West Edwardland,North Zone,8,2996.08,3732.86,178.78,29862.88,Cancelled,9,DTDC,Not Returned,
1008,2025-04-14,CUST1008,PROD1008,Than,Sports,WH09,New Dianefort,North Zone,11,688.54,947.11,72.09,10418.21,Delivered,13,DTDC,Not Returned,
1009,2024-12-01,CUST1009,PROD1009,Ok,Electronics,WH10,Parrishburgh,South Zone,14,364.12,483.22,189.01,6765.08,Delivered,8,XpressBees,Replacement Requested,Exchange Request
1010,2024-05-08,CUST1010,PROD1010,Management,Groceries,WH01,New Tammyborough,East Zone,5,4006.1,6625.15,54.35,33125.75,Shipped,5,DTDC,Not Returned,
1011,2025-04-06,CUST1011,PROD1011,Standard,Beauty,WH02,Douglaston,Central Zone,6,2670.61,6290.56,145.55,37743.36,Shipped,12,FedEx,Not Returned,
1012,2025-02-27,CUST1012,PROD1012,Place,Home & Kitchen,WH03,Marymouth,West Zone,10,222.76,524.36,22.57,5243.6,Delivered,2,Blue Dart,Replacement Requested,Exchange Request
1013,2024-11-03,CUST1013,PROD1013,Weight,Home & Kitchen,WH04,West Sarah,East Zone,3,2647.89,4990.54,154.9,14971.62,Delivered,2,DTDC,Not Returned,
1014,2024-06-09,CUST1014,PROD1014,Modern,Sports,WH05,Kyleton,North Zone,3,3597.03,7583.35,50.72,22750.05,Delivered,14,Delhivery,Not Returned,
1015,2024-01-12,CUST1015,PROD1015,Example,Toys,WH06,New Ericmouth,Central Zone,10,3519.18,8452.12,71.75,84521.2,Processing,8,FedEx,Replacement Requested,Exchange Request
1016,2024-08-04,CUST1016,PROD1016,Major,Sports,WH07,Brianland,North Zone,14,4125.47,9718.52,176.02,136059.28,Delivered,7,XpressBees,Replacement Requested,Exchange Request
1017,2025-06-04,CUST1017,PROD1017,Paper,Electronics,WH08,Kimberlystad,West Zone,10,4699.63,7576.36,39.82,75763.6,Delivered,1,FedEx,Returned,Not Needed
1018,2024-01-14,CUST1018,PROD1018,Actually,Clothing,WH09,Douglaston,East Zone,16,4256.13,5271.26,60.16,84340.16,Delivered,2,Ecom Express,Not Returned,
1019,2024-01-30,CUST1019,PROD1019,Bad,Toys,WH10,Adamsfort,Central Zone,17,2415.65,3471.2,193.03,59010.4,Delivered,12,DTDC,Replacement Requested,Exchange Request
1020,2024-03-24,CUST1020,PROD1020,Glass,Toys,WH01,Clarkberg,West Zone,13,1756.79,2635.78,24.84,34265.14,Delivered,7,FedEx,Returned,Not Needed
1021,2024-04-28,CUST1021,PROD1021,Want,Home & Kitchen,WH02,North Deborahmouth,East Zone,6,2937.15,5825.34,67.79,34952.04,Shipped,12,Delhivery,Not Returned,
1022,2024-03-19,CUST1022,PROD1022,Close,Home & Kitchen,WH03,Ramirezberg,South Zone,9,4756.45,10456.33,33.08,94106.97,Shipped,9,Blue Dart,Not Returned,
1023,2024-07-05,CUST1023,PROD1023,Through,Home & Kitchen,WH04,Port Jonathan,South Zone,17,3409.17,7824.6,25.82,133018.2,Processing,11,Ecom Express,Not Returned,
1024,2024-08-12,CUST1024,PROD1024,View,Books,WH05,North Andrea,East Zone,19,3150.39,5779.95,120.31,109819.05,Processing,2,Ecom Express,Not Returned,
1025,2024-04-15,CUST1025,PROD1025,East,Toys,WH06,East Ronald,East Zone,15,4728.88,8155.9,175.3,122338.5,Delivered,14,Delhivery,Replacement Requested,Exchange Request
1026,2025-01-30,CUST1026,PROD1026,Share,Home & Kitchen,WH07,South Tristanland,North Zone,11,928.53,2268.33,17.05,24951.63,Delivered,13,Blue Dart,Replacement Requested,Exchange Request
1027,2025-01-28,CUST1027,PROD1027,Law,Electronics,WH08,New Johnnyberg,Central Zone,8,1542.09,3814.17,60.1,30513.36,Delivered,1,XpressBees,Returned,Not Needed
1028,2024-07-28,CUST1028,PROD1028,Center,Beauty,WH09,Lake Robert,South Zone,12,2408.77,5818.29,194.68,69819.48,Shipped,14,XpressBees,Replacement Requested,Exchange Request
1029,2024-03-19,CUST1029,PROD1029,Out,Groceries,WH10,West Kyle,East Zone,5,2188.6,2956.87,110.64,14784.35,Delivered,7,DTDC,Not Returned,
1030,2024-01-11,CUST1030,PROD1030,Same,Groceries,WH01,Lake Jennymouth,Central Zone,6,4074.81,9735.13,88.0,58410.78,Shipped,13,Ecom Express,Not Returned,
1031,2025-02-14,CUST1031,PROD1031,Fire,Clothing,WH02,Lake Timothy,South Zone,15,4767.22,10178.71,37.77,152680.65,Delivered,11,DTDC,Not Returned,
1032,2024-04-13,CUST1032,PROD1032,Offer,Beauty,WH03,Lake Philipbury,South Zone,4,526.19,650.84,67.37,2603.36,Shipped,8,Blue Dart,Returned,Defective
1033,2024-11-23,CUST1033,PROD1033,Explain,Books,WH04,East Anthonyburgh,Central Zone,16,2338.12,5097.13,76.03,81554.08,Delivered,9,XpressBees,Replacement Requested,Exchange Request
1034,2024-02-03,CUST1034,PROD1034,Discover,Toys,WH05,Whiteshire,Central Zone,8,2208.01,4886.84,74.25,39094.72,Delivered,6,Ecom Express,Not Returned,
1035,2024-01-26,CUST1035,PROD1035,Service,Clothing,WH06,New Vincent,Central Zone,10,596.59,961.77,168.23,9617.7,Processing,2,Delhivery,Replacement Requested,Exchange Request
1036,2025-02-05,CUST1036,PROD1036,Situation,Sports,WH07,Marthaton,Central Zone,18,4206.75,10246.39,51.75,184435.02,Shipped,6,FedEx,Returned,Delivery Damaged
1037,2024-12-19,CUST1037,PROD1037,Up,Home & Kitchen,WH08,Poolestad,West Zone,1,4797.71,9419.94,124.57,9419.94,Delivered,14,DTDC,Returned,Wrong Size
1038,2024-12-05,CUST1038,PROD1038,Ready,Electronics,WH09,New Melissa,West Zone,1,1954.25,3637.9,113.28,3637.9,Shipped,14,Blue Dart,Not Returned,
1039,2024-02-08,CUST1039,PROD1039,Point,Clothing,WH10,Cochranshire,West Zone,8,1508.74,2736.43,160.48,21891.44,Delivered,4,DTDC,Not Returned,
1040,2024-07-22,CUST1040,PROD1040,Deal,Groceries,WH01,Jonestown,Central Zone,16,4228.48,5666.24,114.62,90659.84,Delivered,4,Blue Dart,Not Returned,
1041,2025-02-10,CUST1041,PROD1041,Fund,Books,WH02,Duffyfort,South Zone,5,2239.7,3212.01,55.02,16060.05,Delivered,10,DTDC,Not Returned,
1042,2025-01-31,CUST1042,PROD1042,Information,Beauty,WH03,Jamesland,West Zone,18,3347.96,4969.49,109.68,89450.82,Delivered,7,Ecom Express,Replacement Requested,Exchange Request
1043,2024-09-04,CUST1043,PROD1043,Suffer,Toys,WH04,Dudleystad,West Zone,8,2344.83,4911.22,132.1,39289.76,Delivered,2,XpressBees,Not Returned,
1044,2025-06-25,CUST1044,PROD1044,Watch,Toys,WH05,Jonesburgh,Central Zone,1,448.6,877.51,101.33,877.51,Delivered,1,XpressBees,Returned,Delivery Damaged
1045,2024-01-09,CUST1045,PROD1045,Member,Groceries,WH06,North Taylor,East Zone,17,3225.75,4846.16,57.01,82384.72,Delivered,5,Ecom Express,Not Returned,
1046,2024-06-29,CUST1046,PROD1046,Toward,Books,WH07,Smithfort,East Zone,17,4257.97,9972.79,156.24,169537.43,Delivered,6,Blue Dart,Returned,Quality Issue
1047,2025-06-27,CUST1047,PROD1047,Put,Toys,WH08,West Jason,North Zone,3,907.86,1975.65,175.56,5926.95,Delivered,12,XpressBees,Not Returned,
1048,2025-05-06,CUST1048,PROD1048,Human,Toys,WH09,Lake Jennifer,West Zone,1,2747.22,5808.14,180.16,5808.14,Shipped,13,DTDC,Returned,Not Needed
1049,2025-04-13,CUST1049,PROD1049,Within,Groceries,WH10,East Austinhaven,West Zone,5,1443.83,2694.12,98.63,13470.6,Cancelled,14,XpressBees,Not Returned,
1050,2024-03-22,CUST1050,PROD1050,Bar,Books,WH01,South Cory,Central Zone,20,4919.88,6256.29,80.64,125125.8,Delivered,4,Blue Dart,Not Returned,
1051,2025-01-12,CUST1051,PROD1051,Stuff,Clothing,WH02,Stephensmouth,South Zone,14,1611.65,3508.6,72.57,49120.4,Delivered,2,Delhivery,Not Returned,
1052,2025-01-12,CUST1052,PROD1052,Allow,Groceries,WH03,South Thomas,South Zone,18,119.48,206.08,78.7,3709.44,Cancelled,4,XpressBees,Not Returned,
1053,2024-12-07,CUST1053,PROD1053,Authority,Toys,WH04,Katherinefort,North Zone,18,4518.7,6870.4,19.21,123667.2,Delivered,8,Blue Dart,Not Returned,
1054,2024-07-15,CUST1054,PROD1054,Raise,Toys,WH05,Port Rebecca,West Zone,14,2744.08,4067.58,119.23,56946.12,Pending,2,Ecom Express,Replacement Requested,Exchange Request
1055,2024-02-05,CUST1055,PROD1055,Treatment,Beauty,WH06,North Raventown,East Zone,17,2816.22,4967.99,87.11,84455.83,Delivered,9,FedEx,Not Returned,
1056,2025-03-03,CUST1056,PROD1056,Board,Books,WH07,Nolanview,Central Zone,11,1045.84,1715.51,84.25,18870.61,Delivered,8,XpressBees,Not Returned,
1057,2025-05-10,CUST1057,PROD1057,Through,Books,WH08,Jamesland,South Zone,20,4399.12,5972.52,73.84,119450.4,Delivered,11,Ecom Express,Not Returned,
1058,2025-04-23,CUST1058,PROD1058,Involve,Sports,WH09,North Michael,South Zone,8,2002.69,4169.47,100.51,33355.76,Delivered,7,FedEx,Not Returned,
1059,2024-07-07,CUST1059,PROD1059,Final,Clothing,WH10,Ericmouth,Central Zone,9,3195.99,4071.27,15.98,36641.43,Delivered,13,Delhivery,Replacement Requested,Exchange Request
1060,2025-03-08,CUST1060,PROD1060,I,Beauty,WH01,South Ryanhaven,West Zone,19,3669.37,6008.89,42.28,114168.91,Delivered,9,XpressBees,Not Returned,
1061,2024-06-02,CUST1061,PROD1061,Create,Beauty,WH02,Smithview,Central Zone,7,2637.06,3458.91,72.29,24212.37,Processing,3,Delhivery,Replacement Requested,Exchange Request
1062,2024-03-21,CUST1062,PROD1062,Few,Electronics,WH03,Brianfurt,North Zone,15,4759.75,9397.4,50.04,140961.0,Processing,6,Blue Dart,Not Returned,
