track_id,track_name,artist_name,artist_popularity,album_name,genre,track_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,track_number,release_date
506,Track 506,Travis Scott,84,Album 10,R&B,68,0.475,0.172,3,-11.1,Major,0.223,0.817,0.468,0.157,0.312,137.84,168826,10,2022-07-02
507,Track 507,Adele,74,Album 2,Hip-Hop,53,0.894,0.951,0,-15.0,Major,0.114,0.501,0.777,0.185,0.303,135.87,318644,5,2019-04-21
508,Track 508,Doja Cat,80,Album 10,Reggae,72,0.845,0.616,9,-18.0,Major,0.261,0.59,0.373,0.111,0.599,65.67,248694,17,2022-03-17
509,Track 509,Ariana Grande,86,Album 10,K-Pop,85,0.339,0.423,0,-20.0,Minor,0.032,0.864,0.556,0.206,0.856,127.92,138950,2,2023-07-09
510,Track 510,Bad Bunny,90,Album 5,Folk,60,0.349,0.518,6,-18.5,Major,0.388,0.693,0.128,0.359,0.284,192.03,143746,4,2015-02-10
511,Track 511,Post Malone,79,Album 1,Country,82,0.658,0.744,4,-9.1,Minor,0.584,0.049,0.695,0.029,0.698,196.43,284406,8,2018-08-23
512,Track 512,Drake,92,Album 2,Country,100,0.545,0.416,9,-15.2,Major,0.465,0.222,0.21,0.364,0.427,110.27,242241,3,2017-09-29
513,Track 513,BTS,89,Album 3,Latin,79,0.437,0.101,0,-5.8,Major,0.336,0.081,0.127,0.481,0.586,60.97,232246,4,2017-09-30
514,Track 514,Doja Cat,80,Album 9,Country,55,0.544,0.262,1,-17.8,Major,0.558,0.187,0.665,0.299,0.304,161.22,147273,4,2015-09-12
515,Track 515,Doja Cat,80,Album 1,Electronic,94,0.441,0.3,0,-5.3,Minor,0.524,0.297,0.142,0.231,0.806,161.01,199850,11,2024-01-28
516,Track 516,Travis Scott,84,Album 5,R&B,92,0.415,0.529,5,-19.7,Minor,0.146,0.696,0.581,0.332,0.544,99.31,336024,19,2016-04-02
517,Track 517,Bruno Mars,76,Album 6,Country,49,0.795,0.757,6,-13.8,Minor,0.549,0.819,0.434,0.408,0.424,166.64,223438,18,2023-01-04
518,Track 518,Dua Lipa,85,Album 8,Pop,79,0.326,0.779,11,-12.0,Minor,0.021,0.411,0.497,0.113,0.765,61.64,264906,5,2018-07-26
519,Track 519,Ariana Grande,86,Album 3,Indie,79,0.71,0.182,1,-19.4,Major,0.422,0.38,0.5,0.272,0.479,194.2,250664,19,2016-12-01
520,Track 520,Adele,74,Album 4,Rock,78,0.202,0.619,0,-13.9,Major,0.312,0.527,0.257,0.351,0.766,95.59,132611,6,2020-01-11
521,Track 521,Beyonce,77,Album 3,Electronic,51,0.628,0.835,8,-12.9,Minor,0.478,0.717,0.772,0.358,0.537,183.44,143785,2,2024-12-20
522,Track 522,Olivia Rodrigo,81,Album 1,K-Pop,70,0.852,0.327,11,-4.7,Minor,0.04,0.299,0.264,0.378,0.879,95.7,244542,4,2022-06-02
523,Track 523,Beyonce,77,Album 3,Latin,47,0.369,0.117,1,-15.0,Minor,0.15,0.067,0.181,0.172,0.249,80.7,352595,15,2024-02-25
524,Track 524,Travis Scott,84,Album 9,Hip-Hop,94,0.93,0.778,1,-11.2,Major,0.385,0.525,0.721,0.331,0.553,78.31,257046,6,2021-03-23
525,Track 525,Doja Cat,80,Album 4,Reggae,66,0.236,0.606,4,-12.7,Minor,0.317,0.583,0.56,0.281,0.659,82.23,196387,3,2022-02-18
526,Track 526,Bruno Mars,76,Album 6,Metal,62,0.866,0.761,4,-10.2,Minor,0.504,0.205,0.361,0.383,0.446,128.0,216149,5,2021-01-13
527,Track 527,Ed Sheeran,88,Album 5,Folk,100,0.551,0.526,9,-12.5,Major,0.334,0.764,0.697,0.264,0.249,60.87,183868,12,2018-08-02
528,Track 528,Post Malone,79,Album 5,Metal,56,0.277,0.842,11,-5.8,Major,0.495,0.329,0.032,0.055,0.563,195.16,122642,8,2023-06-04
529,Track 529,Dua Lipa,85,Album 3,Jazz,92,0.426,0.585,1,-18.2,Minor,0.475,0.009,0.446,0.344,0.684,74.05,173816,18,2020-06-05
530,Track 530,Doja Cat,80,Album 10,Classical,94,0.332,0.558,5,-14.0,Major,0.038,0.354,0.664,0.193,0.837,81.97,146100,20,2022-03-29
531,Track 531,Beyonce,77,Album 3,Reggae,79,0.809,0.675,9,-18.5,Minor,0.468,0.37,0.278,0.326,0.54,137.51,312664,8,2016-06-28
532,Track 532,Ed Sheeran,88,Album 6,Jazz,92,0.681,0.952,8,-18.5,Minor,0.285,0.875,0.072,0.305,0.551,194.2,318892,2,2018-04-24
533,Track 533,Taylor Swift,95,Album 3,R&B,89,0.822,0.435,4,-10.3,Major,0.339,0.94,0.483,0.144,0.25,144.95,241617,4,2017-05-13
534,Track 534,Olivia Rodrigo,81,Album 8,Latin,87,0.831,0.895,9,-5.1,Major,0.206,0.529,0.633,0.309,0.885,194.46,240485,9,2019-06-27
535,Track 535,Billie Eilish,87,Album 9,Country,64,0.783,0.638,4,-12.8,Minor,0.343,0.003,0.603,0.245,0.438,82.77,304680,7,2019-04-21
536,Track 536,Rihanna,75,Album 8,Latin,85,0.228,0.616,11,-5.4,Minor,0.285,0.668,0.544,0.092,0.187,191.51,158304,17,2016-06-09
537,Track 537,Taylor Swift,95,Album 10,Classical,100,0.575,0.377,8,-5.6,Minor,0.084,0.12,0.034,0.072,0.48,138.98,227222,9,2023-10-20
538,Track 538,Doja Cat,80,Album 8,Indie,68,0.49,0.891,7,-19.0,Major,0.14,0.846,0.371,0.277,0.84,152.93,296170,12,2023-08-02
539,Track 539,Dua Lipa,85,Album 5,Latin,100,0.879,0.66,6,-11.5,Minor,0.563,0.628,0.536,0.225,0.184,153.46,205125,5,2016-04-06
540,Track 540,Doja Cat,80,Album 5,Reggae,98,0.61,0.468,5,-18.6,Minor,0.281,0.558,0.681,0.152,0.401,131.09,191426,8,2017-03-11
541,Track 541,Kendrick Lamar,83,Album 7,Indie,62,0.718,0.974,5,-7.0,Major,0.162,0.632,0.56,0.105,0.412,198.2,206277,5,2019-02-27
542,Track 542,Ariana Grande,86,Album 9,Hip-Hop,57,0.358,0.634,11,-18.4,Major,0.024,0.076,0.378,0.108,0.195,174.91,339532,7,2021-11-02
543,Track 543,Kendrick Lamar,83,Album 2,Latin,67,0.86,0.642,6,-13.3,Minor,0.306,0.128,0.329,0.355,0.37,114.58,135718,14,2019-04-05
544,Track 544,Dua Lipa,85,Album 9,Blues,94,0.682,0.218,2,-17.9,Minor,0.053,0.903,0.296,0.053,0.723,112.17,300963,16,2022-05-13
545,Track 545,Rihanna,75,Album 8,Hip-Hop,67,0.618,0.722,0,-10.1,Minor,0.462,0.329,0.746,0.197,0.834,155.15,141685,5,2022-04-21
546,Track 546,Billie Eilish,87,Album 5,Rock,92,0.604,0.871,4,-7.7,Minor,0.343,0.26,0.107,0.31,0.67,179.82,224269,14,2017-02-02
547,Track 547,Kendrick Lamar,83,Album 6,Classical,88,0.337,0.102,11,-18.6,Major,0.271,0.159,0.725,0.293,0.477,66.58,358503,15,2018-02-15
548,Track 548,Doja Cat,80,Album 10,Hip-Hop,92,0.424,0.412,1,-5.2,Major,0.247,0.024,0.188,0.377,0.241,92.56,122507,10,2024-08-13
549,Track 549,Travis Scott,84,Album 6,R&B,58,0.609,0.743,9,-11.6,Minor,0.557,0.514,0.674,0.396,0.395,157.1,298294,12,2021-09-25
550,Track 550,Bad Bunny,90,Album 5,R&B,93,0.254,0.836,10,-14.2,Minor,0.431,0.854,0.088,0.469,0.406,97.91,301432,18,2020-03-15
551,Track 551,Bruno Mars,76,Album 4,Metal,71,0.659,0.578,5,-10.9,Major,0.528,0.947,0.204,0.031,0.156,136.5,164501,12,2016-11-06
552,Track 552,Drake,92,Album 8,Pop,100,0.41,0.97,4,-14.8,Major,0.435,0.071,0.139,0.129,0.429,147.86,135787,1,2017-06-08
553,Track 553,Rihanna,75,Album 7,Folk,63,0.429,0.297,11,-15.8,Major,0.225,0.505,0.176,0.056,0.489,161.91,141689,13,2015-04-05
554,Track 554,Adele,74,Album 8,K-Pop,53,0.308,0.894,6,-14.0,Minor,0.481,0.111,0.742,0.132,0.313,173.81,193637,19,2017-09-03
555,Track 555,Eminem,78,Album 1,Jazz,92,0.869,0.639,10,-15.3,Minor,0.462,0.762,0.627,0.446,0.302,72.76,302691,19,2018-04-17
556,Track 556,BTS,89,Album 3,Jazz,100,0.375,0.659,11,-15.1,Minor,0.235,0.931,0.515,0.169,0.153,177.16,177544,4,2022-02-25
557,Track 557,Rihanna,75,Album 7,Blues,73,0.547,0.854,7,-16.6,Minor,0.23,0.05,0.571,0.143,0.208,83.08,151680,11,2017-12-15
558,Track 558,Post Malone,79,Album 9,K-Pop,65,0.342,0.124,6,-17.2,Major,0.223,0.672,0.624,0.108,0.825,66.53,307206,9,2020-10-14
559,Track 559,Rihanna,75,Album 2,Indie,74,0.612,0.974,7,-18.2,Major,0.15,0.663,0.25,0.116,0.737,182.68,185953,6,2020-06-26
560,Track 560,Beyonce,77,Album 4,Latin,73,0.598,0.324,1,-17.1,Major,0.485,0.002,0.305,0.355,0.414,148.21,238786,17,2024-05-08
561,Track 561,Billie Eilish,87,Album 7,Pop,83,0.583,0.13,11,-10.2,Major,0.114,0.696,0.353,0.499,0.545,176.83,318847,20,2016-02-05
562,Track 562,BTS,89,Album 10,Pop,78,0.895,0.384,0,-5.0,Major,0.56,0.692,0.182,0.175,0.203,106.74,359511,18,2016-07-12
563,Track 563,Ed Sheeran,88,Album 5,Jazz,76,0.262,0.264,3,-19.5,Major,0.094,0.305,0.73,0.1,0.211,179.51,267180,5,2016-08-27
564,Track 564,Dua Lipa,85,Album 9,Blues,74,0.899,0.685,7,-8.5,Minor,0.349,0.184,0.559,0.278,0.831,111.69,129683,9,2016-10-20
565,Track 565,Adele,74,Album 2,Folk,94,0.205,0.779,6,-13.5,Major,0.395,0.767,0.7,0.171,0.708,103.02,286259,7,2017-10-15
566,Track 566,Taylor Swift,95,Album 6,Rock,100,0.574,0.678,9,-4.5,Major,0.597,0.83,0.235,0.448,0.486,169.08,235691,3,2017-04-01
567,Track 567,Ariana Grande,86,Album 9,Folk,81,0.285,0.479,5,-18.1,Major,0.554,0.069,0.388,0.297,0.651,76.38,171452,7,2019-05-23
568,Track 568,The Weeknd,91,Album 8,K-Pop,61,0.8,0.763,1,-12.4,Major,0.123,0.444,0.634,0.262,0.308,116.21,173244,2,2023-10-16
569,Track 569,Taylor Swift,95,Album 4,Hip-Hop,92,0.726,0.421,8,-4.0,Minor,0.293,0.823,0.275,0.311,0.821,113.52,156351,2,2023-05-21
570,Track 570,Harry Styles,82,Album 7,Jazz,88,0.579,0.646,10,-5.8,Major,0.452,0.068,0.411,0.402,0.487,81.4,332248,3,2016-03-30
571,Track 571,Travis Scott,84,Album 8,Hip-Hop,100,0.41,0.714,7,-14.5,Major,0.317,0.797,0.542,0.16,0.344,105.89,269445,2,2022-03-01
572,Track 572,Adele,74,Album 1,Hip-Hop,80,0.53,0.112,7,-18.8,Major,0.438,0.093,0.745,0.041,0.414,100.57,356774,7,2019-01-01
573,Track 573,The Weeknd,91,Album 5,Pop,67,0.781,0.769,4,-19.0,Minor,0.073,0.821,0.292,0.194,0.116,74.79,220630,5,2020-04-30
574,Track 574,The Weeknd,91,Album 4,Latin,78,0.644,0.522,7,-10.5,Minor,0.321,0.47,0.658,0.122,0.113,92.49,147259,14,2021-08-16
575,Track 575,Ariana Grande,86,Album 3,Jazz,80,0.945,0.472,7,-3.5,Major,0.441,0.536,0.156,0.101,0.666,97.26,198547,7,2015-09-12
576,Track 576,Bruno Mars,76,Album 3,Electronic,71,0.935,0.378,0,-16.0,Major,0.375,0.619,0.277,0.324,0.754,179.0,341610,16,2023-01-30
577,Track 577,The Weeknd,91,Album 2,Rock,100,0.206,0.149,1,-8.9,Minor,0.138,0.793,0.451,0.377,0.573,90.68,296706,20,2015-10-14
578,Track 578,Beyonce,77,Album 6,Folk,55,0.661,0.276,11,-4.2,Major,0.218,0.51,0.612,0.269,0.124,156.92,286708,18,2016-10-26
579,Track 579,Dua Lipa,85,Album 9,Metal,85,0.263,0.504,7,-7.6,Major,0.588,0.337,0.432,0.431,0.117,148.1,309007,3,2023-07-16
580,Track 580,Post Malone,79,Album 6,Folk,89,0.624,0.281,6,-10.6,Major,0.482,0.733,0.611,0.344,0.432,66.5,309703,16,2024-12-15
581,Track 581,Billie Eilish,87,Album 6,Jazz,69,0.276,0.881,10,-9.7,Major,0.195,0.533,0.516,0.317,0.703,110.54,201891,5,2024-08-16
582,Track 582,Post Malone,79,Album 6,Latin,80,0.727,0.173,10,-8.6,Minor,0.471,0.587,0.188,0.106,0.882,133.06,272400,5,2022-06-27
583,Track 583,Billie Eilish,87,Album 1,Latin,100,0.334,0.917,7,-4.9,Major,0.576,0.888,0.675,0.054,0.827,95.61,351726,6,2023-06-10
584,Track 584,Eminem,78,Album 6,Country,94,0.774,0.186,1,-5.3,Major,0.544,0.81,0.109,0.398,0.734,196.32,312295,15,2016-08-21
585,Track 585,Dua Lipa,85,Album 3,Hip-Hop,79,0.586,0.153,11,-15.5,Major,0.232,0.677,0.718,0.034,0.279,92.07,290619,3,2021-12-28
586,Track 586,Rihanna,75,Album 9,Hip-Hop,60,0.517,0.791,8,-9.3,Major,0.431,0.236,0.104,0.179,0.267,197.52,139992,15,2024-05-05
587,Track 587,Dua Lipa,85,Album 5,K-Pop,99,0.25,0.317,11,-16.1,Major,0.181,0.551,0.218,0.214,0.295,87.01,253492,18,2018-12-27
588,Track 588,Kendrick Lamar,83,Album 10,Pop,58,0.925,0.291,10,-12.5,Major,0.595,0.182,0.188,0.229,0.707,66.08,357553,14,2023-07-04
589,Track 589,Post Malone,79,Album 1,Rock,49,0.637,0.445,11,-7.9,Major,0.131,0.252,0.632,0.168,0.64,86.96,272511,16,2022-08-01
590,Track 590,Bruno Mars,76,Album 7,Metal,54,0.755,0.448,11,-5.0,Minor,0.383,0.106,0.755,0.114,0.9,155.33,213012,16,2022-02-20
591,Track 591,Dua Lipa,85,Album 8,K-Pop,91,0.428,0.344,3,-13.2,Major,0.389,0.42,0.706,0.185,0.56,144.84,265155,7,2015-05-02
592,Track 592,Doja Cat,80,Album 9,Jazz,78,0.653,0.368,8,-7.6,Minor,0.052,0.171,0.127,0.5,0.484,163.79,288973,8,2017-11-01
593,Track 593,Billie Eilish,87,Album 7,Jazz,83,0.563,0.862,5,-4.1,Minor,0.208,0.947,0.733,0.313,0.581,137.03,239012,8,2023-10-06
594,Track 594,Eminem,78,Album 3,K-Pop,86,0.366,0.51,11,-7.2,Major,0.367,0.682,0.703,0.398,0.108,162.9,183201,5,2023-11-28
595,Track 595,BTS,89,Album 9,Rock,77,0.658,0.101,9,-12.3,Minor,0.15,0.427,0.662,0.066,0.282,131.21,291083,20,2015-06-24
596,Track 596,Dua Lipa,85,Album 1,Metal,71,0.942,0.44,11,-19.3,Major,0.297,0.895,0.405,0.426,0.36,174.77,300586,13,2024-06-01
597,Track 597,Harry Styles,82,Album 5,Indie,61,0.317,0.417,3,-19.3,Minor,0.336,0.058,0.08,0.402,0.73,175.64,334009,1,2023-11-20
598,Track 598,Bad Bunny,90,Album 2,K-Pop,88,0.413,0.301,7,-14.0,Minor,0.443,0.833,0.733,0.335,0.253,134.24,229485,6,2024-03-17
599,Track 599,Travis Scott,84,Album 6,Indie,93,0.944,0.356,3,-19.3,Major,0.482,0.76,0.582,0.061,0.752,123.69,256062,8,2017-08-21
600,Track 600,Bad Bunny,90,Album 4,Jazz,96,0.237,0.55,4,-13.3,Minor,0.579,0.043,0.429,0.156,0.235,145.19,324834,11,2018-10-29
601,Track 601,Kendrick Lamar,83,Album 4,Latin,81,0.222,0.401,10,-13.4,Minor,0.101,0.115,0.513,0.215,0.896,187.87,193694,3,2017-04-03
602,Track 602,Taylor Swift,95,Album 7,Hip-Hop,100,0.362,0.17,7,-13.4,Minor,0.505,0.318,0.429,0.441,0.611,110.71,288371,4,2020-10-23
603,Track 603,Olivia Rodrigo,81,Album 6,Indie,97,0.207,0.491,7,-11.0,Minor,0.448,0.469,0.414,0.303,0.571,128.07,313130,11,2019-01-26
604,Track 604,Ed Sheeran,88,Album 1,Pop,100,0.576,0.786,1,-15.0,Major,0.322,0.735,0.352,0.182,0.18,127.35,149322,12,2018-01-11
605,Track 605,Adele,74,Album 10,Metal,79,0.749,0.237,3,-6.1,Minor,0.516,0.75,0.382,0.499,0.567,161.75,207989,5,2021-07-11
606,Track 606,Kendrick Lamar,83,Album 5,Rock,68,0.894,0.646,10,-13.3,Major,0.124,0.894,0.757,0.185,0.726,75.11,351343,2,2021-04-04
607,Track 607,Drake,92,Album 2,R&B,100,0.457,0.585,5,-10.1,Major,0.51,0.524,0.668,0.469,0.647,116.49,356649,1,2019-04-20
608,Track 608,Eminem,78,Album 7,Jazz,55,0.617,0.726,3,-3.4,Minor,0.138,0.787,0.571,0.292,0.457,123.41,292386,9,2019-12-01
609,Track 609,Rihanna,75,Album 5,Hip-Hop,80,0.229,0.155,6,-14.0,Major,0.379,0.056,0.434,0.196,0.482,108.08,212613,14,2017-12-09
610,Track 610,Rihanna,75,Album 10,Electronic,54,0.834,0.232,7,-13.8,Major,0.112,0.66,0.647,0.38,0.79,100.68,173009,6,2016-06-09
611,Track 611,Beyonce,77,Album 7,Country,97,0.356,0.864,0,-14.6,Minor,0.097,0.312,0.455,0.193,0.359,162.39,135360,12,2023-12-26
612,Track 612,Bruno Mars,76,Album 4,Jazz,56,0.318,0.289,2,-19.8,Minor,0.514,0.58,0.537,0.048,0.676,184.4,234484,1,2015-05-11
613,Track 613,BTS,89,Album 9,Classical,68,0.698,0.242,5,-18.8,Minor,0.213,0.482,0.153,0.432,0.262,61.08,188055,12,2019-05-31
614,Track 614,Dua Lipa,85,Album 3,K-Pop,57,0.22,0.631,0,-5.4,Major,0.434,0.039,0.14,0.323,0.345,140.29,236837,18,2024-10-23
615,Track 615,Travis Scott,84,Album 1,Rock,100,0.262,0.943,7,-5.8,Minor,0.551,0.944,0.429,0.201,0.244,110.65,132441,15,2023-08-30
616,Track 616,BTS,89,Album 3,Metal,89,0.687,0.85,2,-19.2,Minor,0.439,0.152,0.256,0.189,0.299,174.71,170333,5,2022-04-04
617,Track 617,Beyonce,77,Album 1,R&B,55,0.325,0.652,3,-9.2,Major,0.129,0.932,0.042,0.066,0.74,191.19,191734,15,2015-09-25
618,Track 618,Dua Lipa,85,Album 2,Rock,78,0.377,0.134,9,-17.6,Major,0.375,0.166,0.154,0.273,0.274,121.29,193534,10,2022-11-10
619,Track 619,Dua Lipa,85,Album 4,Rock,85,0.568,0.32,7,-17.8,Major,0.305,0.889,0.178,0.268,0.532,136.33,176014,20,2023-08-11
620,Track 620,Dua Lipa,85,Album 1,Jazz,69,0.926,0.623,0,-18.8,Minor,0.135,0.28,0.15,0.455,0.4,188.11,125336,12,2024-02-19
621,Track 621,Ed Sheeran,88,Album 6,Classical,82,0.336,0.89,6,-16.9,Major,0.494,0.296,0.451,0.396,0.637,194.64,198448,13,2019-10-24
622,Track 622,Doja Cat,80,Album 8,Electronic,50,0.248,0.945,10,-4.0,Minor,0.562,0.828,0.213,0.464,0.303,111.25,220833,1,2015-12-27
623,Track 623,Travis Scott,84,Album 6,Electronic,77,0.384,0.864,4,-7.1,Major,0.214,0.69,0.314,0.33,0.541,113.09,252953,16,2021-05-09
624,Track 624,Ed Sheeran,88,Album 10,Pop,100,0.402,0.859,1,-3.5,Minor,0.503,0.408,0.67,0.138,0.681,196.63,202558,13,2021-02-01
625,Track 625,Taylor Swift,95,Album 6,Country,100,0.884,0.557,11,-11.6,Major,0.335,0.505,0.625,0.375,0.289,143.86,288942,4,2020-05-14
626,Track 626,Bad Bunny,90,Album 8,Country,96,0.861,0.306,11,-9.0,Major,0.523,0.689,0.319,0.158,0.78,170.6,186123,12,2022-03-02
627,Track 627,Travis Scott,84,Album 5,Hip-Hop,76,0.553,0.974,8,-14.2,Minor,0.394,0.243,0.169,0.025,0.231,169.85,131006,20,2017-07-02
628,Track 628,Olivia Rodrigo,81,Album 10,Reggae,68,0.521,0.367,9,-7.9,Minor,0.457,0.745,0.654,0.025,0.485,64.33,183658,13,2016-01-12
629,Track 629,Bruno Mars,76,Album 1,Latin,81,0.796,0.269,8,-3.6,Minor,0.274,0.12,0.196,0.449,0.588,95.51,153680,3,2023-06-01
630,Track 630,Ariana Grande,86,Album 6,R&B,66,0.558,0.687,8,-6.2,Major,0.491,0.529,0.543,0.417,0.528,70.59,231737,13,2015-06-10
631,Track 631,Drake,92,Album 2,Folk,80,0.759,0.768,0,-12.9,Minor,0.563,0.114,0.129,0.217,0.213,132.71,294350,3,2016-09-30
632,Track 632,Harry Styles,82,Album 5,Latin,89,0.502,0.309,10,-18.8,Minor,0.254,0.4,0.485,0.055,0.671,108.08,152767,20,2022-01-29
633,Track 633,Eminem,78,Album 8,K-Pop,87,0.414,0.393,6,-10.4,Minor,0.342,0.56,0.668,0.285,0.396,199.85,326123,18,2016-05-18
634,Track 634,Rihanna,75,Album 7,Jazz,74,0.94,0.42,1,-5.6,Minor,0.05,0.345,0.7,0.252,0.102,127.12,185801,20,2015-03-25
635,Track 635,Adele,74,Album 7,Rock,86,0.376,0.347,3,-6.7,Major,0.061,0.371,0.181,0.371,0.184,155.33,123462,5,2020-11-13
636,Track 636,Bad Bunny,90,Album 4,Reggae,80,0.597,0.209,7,-8.6,Major,0.568,0.447,0.137,0.266,0.431,167.9,318027,16,2024-12-02
637,Track 637,Harry Styles,82,Album 10,Jazz,52,0.509,0.44,0,-3.4,Major,0.217,0.285,0.128,0.486,0.695,102.32,126096,7,2022-02-24
638,Track 638,Travis Scott,84,Album 10,Hip-Hop,95,0.258,0.768,3,-17.4,Major,0.557,0.576,0.775,0.156,0.614,174.2,121398,9,2019-06-02
639,Track 639,Taylor Swift,95,Album 8,Rock,94,0.43,0.174,9,-7.7,Major,0.415,0.888,0.793,0.223,0.274,118.41,142131,5,2016-08-11
640,Track 640,Harry Styles,82,Album 9,R&B,96,0.716,0.683,1,-6.0,Minor,0.278,0.349,0.082,0.172,0.807,183.79,130509,1,2021-08-30
641,Track 641,Doja Cat,80,Album 3,Reggae,68,0.577,0.392,5,-17.8,Major,0.123,0.472,0.504,0.318,0.118,175.63,210992,19,2024-12-27
642,Track 642,Eminem,78,Album 9,Metal,60,0.332,0.357,2,-13.4,Minor,0.021,0.524,0.492,0.342,0.889,94.78,234492,5,2020-10-12
643,Track 643,Eminem,78,Album 7,Folk,55,0.655,0.783,1,-13.8,Minor,0.104,0.87,0.32,0.49,0.513,100.7,138141,3,2024-10-08
644,Track 644,Ariana Grande,86,Album 10,Metal,66,0.668,0.152,3,-12.7,Major,0.587,0.294,0.088,0.384,0.258,72.5,169534,1,2024-10-06
645,Track 645,Rihanna,75,Album 2,K-Pop,84,0.309,0.743,1,-3.2,Major,0.275,0.055,0.181,0.321,0.599,65.72,233124,4,2018-08-19
646,Track 646,Post Malone,79,Album 6,Jazz,63,0.804,0.961,10,-8.0,Minor,0.346,0.327,0.308,0.021,0.338,138.87,174082,13,2024-12-25
647,Track 647,Bruno Mars,76,Album 5,Jazz,79,0.875,0.36,6,-8.9,Minor,0.414,0.308,0.292,0.138,0.501,138.16,166293,3,2016-05-03
648,Track 648,Drake,92,Album 6,R&B,62,0.708,0.722,11,-7.1,Minor,0.548,0.632,0.062,0.242,0.695,78.64,294532,13,2015-11-02
649,Track 649,Bad Bunny,90,Album 4,Blues,86,0.807,0.239,6,-19.5,Major,0.141,0.415,0.381,0.386,0.405,197.89,204767,14,2017-01-09
650,Track 650,Taylor Swift,95,Album 4,Rock,82,0.902,0.149,10,-16.8,Major,0.338,0.092,0.082,0.299,0.57,156.8,240180,6,2019-08-17
651,Track 651,Rihanna,75,Album 4,Latin,77,0.526,0.586,11,-8.8,Major,0.317,0.222,0.241,0.321,0.26,185.75,291598,9,2023-09-17
652,Track 652,Taylor Swift,95,Album 10,Indie,100,0.822,0.101,11,-14.1,Minor,0.175,0.594,0.771,0.07,0.324,101.47,131348,20,2021-02-09
653,Track 653,Bruno Mars,76,Album 1,K-Pop,67,0.259,0.426,8,-7.0,Major,0.103,0.655,0.695,0.288,0.124,91.09,275626,13,2023-02-11
654,Track 654,Dua Lipa,85,Album 4,Rock,58,0.23,0.511,2,-6.7,Minor,0.294,0.479,0.466,0.358,0.406,151.26,178382,7,2023-08-18
655,Track 655,Bad Bunny,90,Album 4,Indie,76,0.274,0.465,1,-19.4,Major,0.493,0.507,0.76,0.175,0.302,80.63,182218,7,2022-08-10
656,Track 656,Ariana Grande,86,Album 6,Latin,79,0.357,0.562,10,-15.6,Minor,0.275,0.621,0.041,0.167,0.293,194.01,356002,20,2020-08-24
657,Track 657,Kendrick Lamar,83,Album 7,Latin,61,0.878,0.714,7,-13.9,Major,0.059,0.702,0.619,0.066,0.679,129.17,184032,9,2022-09-21
658,Track 658,Dua Lipa,85,Album 5,Pop,100,0.204,0.737,4,-13.3,Minor,0.398,0.812,0.393,0.056,0.802,69.61,158984,12,2015-01-13
659,Track 659,Doja Cat,80,Album 2,Latin,100,0.858,0.251,3,-5.3,Minor,0.565,0.55,0.403,0.432,0.444,155.97,195551,20,2019-05-17
660,Track 660,Dua Lipa,85,Album 10,R&B,93,0.524,0.622,4,-14.0,Major,0.563,0.459,0.067,0.357,0.462,165.66,278891,15,2016-12-20
661,Track 661,Kendrick Lamar,83,Album 9,Jazz,66,0.698,0.734,5,-5.5,Major,0.373,0.383,0.229,0.332,0.493,186.04,345612,1,2017-06-21
662,Track 662,Doja Cat,80,Album 7,K-Pop,87,0.252,0.342,0,-7.5,Minor,0.331,0.147,0.578,0.209,0.422,143.05,317038,8,2020-11-28
663,Track 663,Adele,74,Album 9,Hip-Hop,72,0.829,0.23,2,-4.0,Minor,0.056,0.404,0.182,0.131,0.697,124.88,248786,10,2022-07-06
664,Track 664,Travis Scott,84,Album 1,Blues,99,0.488,0.269,8,-14.3,Minor,0.497,0.046,0.672,0.205,0.41,172.98,332026,10,2016-04-28
665,Track 665,The Weeknd,91,Album 4,Metal,79,0.292,0.356,5,-11.2,Minor,0.263,0.593,0.155,0.05,0.702,164.22,325184,4,2023-12-13
666,Track 666,Billie Eilish,87,Album 8,R&B,100,0.673,0.336,0,-9.4,Minor,0.369,0.446,0.772,0.457,0.683,173.7,287946,5,2018-05-26
667,Track 667,Eminem,78,Album 6,Hip-Hop,75,0.381,0.662,9,-14.9,Major,0.288,0.809,0.729,0.373,0.264,159.39,322658,19,2017-04-22
668,Track 668,Rihanna,75,Album 4,Country,51,0.592,0.511,1,-19.0,Minor,0.336,0.637,0.013,0.04,0.436,174.24,279416,8,2020-05-09
669,Track 669,Ed Sheeran,88,Album 9,Pop,81,0.764,0.977,7,-4.7,Minor,0.091,0.014,0.732,0.356,0.498,182.5,303868,2,2020-10-17
670,Track 670,Harry Styles,82,Album 5,K-Pop,56,0.293,0.956,3,-10.8,Major,0.219,0.503,0.153,0.228,0.427,89.7,121984,1,2016-01-27
671,Track 671,Doja Cat,80,Album 8,R&B,62,0.735,0.605,8,-17.0,Major,0.241,0.246,0.612,0.15,0.59,106.33,162454,1,2015-01-23
672,Track 672,Dua Lipa,85,Album 8,Indie,99,0.645,0.36,0,-18.2,Minor,0.09,0.324,0.321,0.248,0.576,132.98,130958,10,2016-05-24
673,Track 673,Drake,92,Album 4,Indie,81,0.623,0.275,3,-3.4,Major,0.318,0.129,0.224,0.468,0.227,101.89,289162,19,2024-01-13
674,Track 674,The Weeknd,91,Album 9,Blues,84,0.423,0.311,10,-3.6,Minor,0.487,0.175,0.645,0.333,0.659,146.82,171660,14,2024-05-07
